"tweet_text","tweet_datetime","latitude","longitude"
"Koorts een bit","september 2014","52.70958","5.737947"
"@orblivia hij kreeg hele hoge koorts. Is nu bij de dierenarts en wordt goed verzorgd","september 2014","51.95093","5.860603"
"@woukevscherrenb koorts is wel gedaald. Pijn in m''n lijf moet nog even afnemen. Beter dan gister. Ik heb goede hoop voor morgen. #zenne","september 2014","52.37665","4.643109"
"Ziek .. Keeelpijn &amp koorts , no school 😐","september 2014","51.94971","5.291811"
"Hoe ga ik nu nog alles voor frans leren en daarna voetballen met koorts 😡","september 2014","52.37746","4.656479"
"Heel Lief als je thuis komt en je ouders zijn er om de tuin te doen. Maar ik had er  zo geen zinin! Ouders met #rodermarktkoorts  Hoedan","september 2014","53.13712","6.435158"
"Dochter komt met hoge koorts van werk, zegt #bakkerbart vestiging #huizen: ''oké, dan hoef je ook niet meer terug te komen''.","september 2014","52.30759","5.250174"
"In ochtend koortsachtig sport consumeren want vanmiddag kraamborrel Selt. Prachtig concept overigens. Finale ipv (te) veel speelrondes..:).","september 2014","51.54943","5.684323"
"@FransHuijbregts kun je zien dat vrouwen sterker zijn. Pramenrace uitgefeest, daarna gewerkt bij mijn broer. Nu met koorts op de bank.","september 2014","52.27125","4.746368"
"@rbroeck10 jammer genoeg niet zwemmen! Pramenrace was niet zwaar. Ik heb een virus woensdag opgelopen. Vanaf gisteren loop ik met koorts.","september 2014","52.27165","4.746766"
"Koorts :/","september 2014","51.82944","4.401571"
"@obk heb je ook al koorts?","september 2014","52.63369","4.729599"
"@sickheadfuck wow gaat het wel? heb je koorts? 😳","september 2014","52.45529","4.610948"
"yes neusontsteking en koorts 😖","september 2014","51.86354","6.479971"
"En zo zit kyano lekker te spelen en het volgende moment ligt die naast me op de bank met hoge koorts","september 2014","52.53283","6.313046"
"Leuk avondje met schatje gehad, nu slapen met 39 graden koorts... #ziek😷","september 2014","51.89738","5.380575"
"Okay weer een ouderdomskwaaltje. m''n voet is al 3 week 2 keer zo groot en dikke pijn.. Nu ook koorts.... Wattedoen? http://t.co/lWLDN6e1Ja","september 2014","52.51267","6.110747"
"Dag 2 met flinke koorts en hoofdpijn op bed","september 2014","51.97897","5.676569"
"Kleinste man niet topfit..Koorts,hoesten en snotteren. #halloherfst hopelijk toch rustige avond voor papa als mama naar de oudercommissie is","september 2014","51.53563","4.218488"
"Mn bed denkt dat ik koorts heb: loeiend heet als ik vroeg wil slapen 😭 8Uur beginnen morgen ik ga dood","september 2014","52.23019","4.437465"
"Beter gaat deze koorts snel weg. en alles daar omheen ook.","september 2014","51.63914","5.279591"
"#Klassiekerkoorts","september 2014","52.12792","5.033018"
"Jeetje wat een nacht! Luca die om half 12 s''nachts langs het ziekenhuis moet vanwege onderkoorts, Gelukkig niks ernstigs aan de hand!","september 2014","53.10049","7.144626"
"@faukje nou... Alsof je koortsig rondloopt","september 2014","53.08021","5.794239"
"Hap gebelt voor M. Ze willen weten of hij koorts had. Hij slaapt net. Na 1 dag hard huilen. Ik weet het niet hoor , even wachten?","september 2014","51.89137","4.424195"
"@ElsJF oh , wel zweet. Niet warm. Hap bellen en zeggen dat er geen koorts is?","september 2014","51.89132","4.424215"
"@Mijnkracht hij heeft heen koorts meer , hap belt om 10 uur nog even terug om te checken hoe het dan is. Heel vriendelijk.","september 2014","51.89117","4.424370"
"Warm koud koorts hoesten verkouden keelpijn buikpijn en hoofdpijn. Ja dat is duidelijk de griep. #Ziek","september 2014","52.20873","4.635921"
"Balen zeg.... Kind met koorts en keelpijn.... 😷 💊","september 2014","51.82418","4.142136"
"Pim zo zielig.. Hele dag koorts,
Taai vastzittend slijm. En soms zo hard huilen...Niet mijn altijd vrolijke mannetje 😢😢 hopelijk goede nacht","september 2014","51.53559","4.218439"
"Gaap 😴😴 Weer in de weer geweest vannacht..... Kind heeft nog steeds koorts💊😷😒","september 2014","51.82421","4.142131"
"Ik heb koorts .. #KlassiekerKoorts !! #FEYaja #Feyenoord #DeKlassieker","september 2014","51.90802","6.190153"
"Koorts &amp verkouden &amp buikpijn 😐✌️","september 2014","52.07718","5.088857"
"“@Kiffeeshh030: ""@JeBabyMocro: Koorts &amp verkouden &amp buikpijn 😐✌️""beterschapp zinaaa” Dankje poepiee! ❤️💋","september 2014","52.07720","5.088916"
"Sinds gisteren papbenen en nu ook koorts. Nog 36 uur om mezelf op te lappen. Zo maar weer naar bed.","september 2014","51.56644","5.470412"
"#MasterPeaceInConcert  thuis vis life streaming www. Masterpeace2014.nl Met koorts ben ik er toch bij. Energiek en roerend.","september 2014","52.19174","5.287558"
"Opstaan int donker, fietsen in de regen, koortsig kind op de bank: herfst! Hoera, eindelijk...","september 2014","52.15255","5.366282"
"@michielveenstra ik ben ziek. Keelpijn, hoesten, koorts..","september 2014","50.89022","6.015953"
"Heb al dagen lang lichte koorts van rond 37,3 graden.  Niets helpt,  wat voor griepje is dat?","september 2014","52.07917","4.303553"
"De cupkoorts neemt toe in #Woerden @Sportlust morgenavond uit tegen @KozakkenBoys #knvbbeker #nietsisonmogelijk http://t.co/zTAQRAhixm","september 2014","52.14664","4.481738"
"""@LILYEEZ_: Wat zijn de symptomen van ebola ? :(""koorts zware hoofdpijn bloedingen etc","september 2014","51.89410","4.573072"
"""@LILYEEZ_: Ik heb keelpijn en koorts 😢😭""gevaarlijk","september 2014","51.89414","4.573184"
"Met koorts naar bed uhg. en nee heb geen ebola, zou heel erg zijn :p  Goodnight xx","september 2014","51.91507","4.473086"
"Dan lig je met koorts in bed.","september 2014","51.59240","5.076925"
"@espanaparatodo ik heb wel eens mey koorts bij Metallica gezeten. Daar wordt je echt niet vrolijk van. Dan is vanavond een makkie -)","september 2014","51.37083","5.298309"
"waarom heb ik precies nu weer koorts? 😔 Had het vorige week ook al..","september 2014","51.98084","4.341308"
"@johannadenboef Ja hij is nog wel koortsig maar hij vindt het wel gezellig, samen voetbal kijken... ❤️","september 2014","52.38207","6.030238"
"Steken in mijn buik, misselijk... Nu de koorts nog en we weten weer waar we naar toe kunnen #colitis","september 2014","53.02747","5.656692"
"Koorts enzo is stom","september 2014","53.19139","5.790847"
"Met koorts reizen is niet echt verstandig!","september 2014","51.56005","5.083408"
"Verdomme.. leek vanmiddag weer beter met miranda te gaan maar ze gaat nu weer wat achteruit. Hoge koorts en weer veel pijn","september 2014","52.53728","6.095487"
"eva: Jij bent zenuwachtig? Jij hebt plankekoorts.  Oe 40 graden.  Wolfs : kom op nou eef hou op  hahhahahahah http://t.co/Qf3Y7SE1f4","september 2014","52.31938","5.608399"
"Nog steeds koorts -.-''.","september 2014","52.06702","5.137546"
"Vanmiddag weer naar het ziekenhuis. Miranda heeft nog steeds koorts en nu moeten er weer foto''s van haar longen gemaakt worden","september 2014","52.53726","6.095491"
"Vanmorgen wakker geworden met koorts en al heel de dag alleen maar energie om te slapen. Pleh!","september 2014","51.73015","5.309479"
"Omg heb ik weer.... koorts verkouden hoofdpijn...
#voorhoofdsholteontsteking","september 2014","51.95619","4.585723"
"@nietserieus_ heb je koorts ?","september 2014","52.09111","5.103937"
"“@nietserieus_: ""@Sena030_: @nietserieus_ heb je koorts ?"" nee ben niet ziek ofzo”hmm je bent gwn raar drm 😘","september 2014","52.09110","5.103981"
"Slecht geslapen.. wakker met keelpijjn en koorts.. #ziek","september 2014","52.23359","6.599210"
"Wakker met  koorts en kanjer helaas  ook aangifte fiets dus online geregeld.nu hopen dat de fietsvezekering coulant is ivm sleutels","september 2014","52.22981","6.905200"
"@tijgers1 dankjewel..koorts houd me wel langer wakker maar gelukkig hoeven we morgen nergens heen.komt goed","september 2014","52.22981","6.905205"
"Goedemorgen..slechte nacht hier 
zowel kanjer als ik  hebben hoge koorts.
Dus wij draaien ons  allebei na een beker thee  nu nog een keer om","september 2014","52.22980","6.905093"
"@HendrikvM Donderdag lag ik helaas met koorts in bed. Ik ga voor de herkansing binnenkort :-)","september 2014","51.80505","4.678254"
"Hele nacht koortsig en overdag ook zeker niet fit. Maar vandaag cursus dus toch even doorbikkelen...","september 2014","52.50451","6.068177"
"Koorts 😔","september 2014","52.72779","5.748456"
"@jorydegier FIFA koorts zeker","oktober 2014","51.95358","5.222166"
"En vanmiddag intens gewerkt met de #Contactcirkel en de #pijncirkel. Dank aan @suzannesmeenge voor zulk mooi integer werk, ondanks koorts!","oktober 2014","51.36090","5.318953"
"39.6 koorts.. Gaat goed zo..  😢","oktober 2014","51.83350","5.585955"
"@martijnpost75 redelijk ze heeft nog steeds koorts en ontstekingswaarde zijn ook nog te hoog","oktober 2014","52.52598","6.076355"
"Ik zit gewoon met koorts op school wtf","oktober 2014","51.37335","6.183384"
"Lekker 39 graden koorts met dit prachtige weer.......","oktober 2014","53.03768","5.658149"
"''Alarmerende'' toename knokkelkoorts in China komt ook deze kant op zeker...
@blikopener333
http://t.co/rzwFGQtFbT","oktober 2014","52.77832","6.933692"
"Jip opgenomen in ziekenhuis met koorts en luchtweginfectie. De R is weerrrrr in de maand. Herrrfst 🍁🍂","oktober 2014","53.06925","5.722673"
"Blegh! Keelpijn, oorpijn &amp een opkomende verkoudheid. En voel me koortsig 😩 Hier heb ik zo geen zin in/tijd voor!","oktober 2014","52.36021","4.656759"
"@woukevscherrenb @ADnl Hoe vaak moet het gezegd worden. Geen koorts of griepverschijnselen dan is er geen gevaar.","oktober 2014","52.32872","4.935794"
"Koorts","oktober 2014","52.16185","4.482641"
"KiFiD: Aegon moet AOV knokkelkoortspatiënt blijven uitkeren | amweb: http://t.co/sikwG6zXjQ","oktober 2014","51.76480","4.153315"
"Ik heb een beetje de gele koorts.","oktober 2014","52.38726","4.840932"
"De #4Mijl koorts slaat weer toe. Bij #FEM @hanze zijn we er klaar voor! http://t.co/BTY5PL8pSE","oktober 2014","53.24013","6.532329"
"Meelij met mijn moeder die zelfs ziek en met koorts naar pa gaat omdat hij anders in de war raakt. Zwaar. #dementie","oktober 2014","51.83281","5.889523"
"Ik wil dat mn koorts weg is 😫😩","oktober 2014","52.04187","4.323748"
"@henkkanning Dank Henk! Wordt weer een koortsige nacht) #zweten","oktober 2014","52.22246","5.182676"
"@INGRID58NL @ckwint of niet want bij pijn moet je gebeld worden en te vaak koorts.  Of ander werk","oktober 2014","51.65259","5.481429"
"NL : Iedereen is verkouden, maar griep is nog niet in het land  - Hoofdpijn, keelpijn, lichte koorts en een hoofd… http://t.co/q9HZwR6iQK","oktober 2014","52.39399","4.887256"
"NL : Iedereen is verkouden, maar griep is nog niet in het land  - Hoofdpijn, keelpijn, lichte koorts en een hoofd… http://t.co/DXNLaSSmTX","oktober 2014","52.37387","4.903735"
"Fijn, weer koorts.","oktober 2014","51.83349","5.585857"
"NL : Iedereen is verkouden, maar griep is nog niet in het land  - Hoofdpijn, keelpijn, lichte koorts en een hoofd… http://t.co/BkWJ0DtKrd","oktober 2014","52.39399","4.887256"
"MovIn #ede werkt scherpe training af in de voetbalkoorts aan de Vd hagenstraat. http://t.co/04WqErV2Ic","oktober 2014","52.02573","5.652418"
"Ik heb al een paar dagen koorts maar ga gewoon naar school📚👏","oktober 2014","51.89425","4.503652"
"@GVerbaan griep en koortsblaar? bleeeeehhh","oktober 2014","52.22504","6.210894"
"Als Duitsland een griepje heeft dan heeft Nederland koorts #Duitseeconomie in downward spiraal en dan zou het goed gaan? #rutteretoriek😕😕😕😏😉","oktober 2014","52.11275","4.358021"
"Enkele laffe ambtenaren van het OM gaan het varkentje,Wilders, wel even wassen voor Rutte,op staatskosten natuurlijk,verkiezingskoorts,angst","oktober 2014","52.80089","6.904529"
"@vlerelientje Hou het goed in de gaten, bij bleek de koorts dus een longonsteking. Beterschap!","oktober 2014","52.22250","5.182643"
"Thanks voor alle beterschap wensen nog gammel maar koortsvrij:gelukkig geen tijd om ziek te zijn#gaatgoedekantop","oktober 2014","52.24393","4.453658"
"Mag ik na 4 dagen, overgeven, diaree, koorts en hoofdpijn me ook weer eens wat fitter voelen? #vreselijk","oktober 2014","52.54695","5.921414"
"Koorts van 40 graden jummie","oktober 2014","52.69832","6.223366"
"Eindelijk naar bed na een lange &amp drukke dag,  plotseling met dochterlief naar de huisartsenpost :-( acute oorontsteking en 40 graden koorts","oktober 2014","51.80651","5.240089"
"Koortswangetjes","oktober 2014","51.64910","3.932529"
"Zondag. Huishouding gedaan. Niet bij me thuis maar in het huis van mijn dochter. Die ligt in t ziekenhuis met 41 gr koorts.","oktober 2014","52.52361","6.414303"
"@RubenRent bedankt voor de verslaggeving. @RunNes super gedaan! Knap hoor en dat met koorts (gister).","oktober 2014","52.11026","5.020035"
"@negativiteit gele ogen koorts, bloedingen en diarree is eerste fase G","oktober 2014","51.92688","4.271949"
"@JannekeGielisse thanks! Koorts gelukkig al heel eind gezakt en ligt nu heerlijk te slapen. Soms is n dagje troetelen genoeg -)","oktober 2014","51.80649","5.240133"
"Kaasplankje. Wijn. Kaarsjes aan. Pfff. Niet dus. Paracetamol en Natterman. #koorts #ziek","oktober 2014","52.46963","6.072361"
"@sendiri61 Acherm, wat nu? Heeft hij ook koorts? Ik zou het ook, zo 1,2,3, niet weten. Ik ben zelf ook helemaal niet lekker. Ik ben ziek!","oktober 2014","52.29449","4.849517"
"Kleinste naar #huisartsenpraktijk dokter Glas en De Groot, #Beerzerveld. Hopen dat ie wat stevigs krijgt! #hoesten #oogontsteking #koorts","oktober 2014","52.51320","6.576680"
"#zwartepiet discussie besmet met het oubolla virus. Die pro-pieten worden steeds koortsiger #doodsbedreiging","oktober 2014","51.92823","4.555295"
"Met lichte koorts en heftige hoofdpijn in bed beland! Hopen dat het over gaat...voor nu weltrusten! #gn","oktober 2014","51.90748","5.736559"
"@Q_Koorts waarom tweeter jullie steeds dezelfde berichten? Beetje irritant!","oktober 2014","51.80296","5.716892"
"Garverdarrie. #kaaspiet lijkt op een koortsig persoon. Ik denk dat hij daarnaast ook niet zo lekker ruikt. #geefmijzwartepietmaar","oktober 2014","52.04054","5.616882"
"Herfst - het seizoen van keelpijn,hoofdpijn,zware ogen, draaierig, koude rillingen, verkouden,slap lichaam
 en toch geen koorts hebben.#bah","oktober 2014","52.13665","5.244107"
"@CarstenLincke @aliettejonkers @Gert_van_Dijk @KNMG met koorts uit weet Afrika. Dat is ook problematisch","oktober 2014","52.43257","4.803404"
"Niet fijn als koorts je wakker houd! #griep","oktober 2014","50.91833","6.039062"
"@DessyDuif jawel mijn wifi had weer koorts","oktober 2014","53.17142","6.259536"
"Auw.... Journalist bij #nieuwsuur: ""Hier in Amerika zijn ze koortsachtig op zoek naar een manier om het ebolavirus te bestrijden"".","oktober 2014","52.35666","4.989790"
"Kan gwn niet slapen id nachten, koorts 😪","oktober 2014","52.38944","4.914915"
"Nu al wakker, wordt weinig slapen komende dag #Derbykoorts. Zo eerst naar laatste training #WijzijnCambuur","oktober 2014","53.19177","5.805156"
"@Ellepel80 @loopmaatjes @Loopkoorts @loopvragen Succes","oktober 2014","51.93774","4.466840"
"Jij heb alleen koorts wat weet je van hoofdpijn 
@LijpeMD","oktober 2014","51.87923","5.425137"
"Wat een schrik. Zoontje ineens 40.7 koorts. In ziekenhuis bleek gelukkig ''alleen'' oorontsteking.","oktober 2014","52.08963","5.096870"
"Buikpijn, hoofdpijn.. nie fit. #derbykoorts! Ik ken mensen die n zak chips hebben gekocht enzo","oktober 2014","52.52195","6.412379"
"@de_stylo koorts?? :-( beterschap!","oktober 2014","52.22659","5.189244"
"Al een week lichte koorts. Ik opteer voor óf niks óf met 40 graden in m''n bed. #nietzolekker","oktober 2014","51.80504","4.678237"
"Dus koorts van die medicijnen &amp morge nog werken ook, fijjnnnn...","oktober 2014","51.60050","3.853680"
"Pap jarig en ik met koorts in bed,
Morge foto''s late make wss pols breuk😠","oktober 2014","50.87374","5.825789"
"Badday: ik ben ziek,heb koorts, ben verkouden,heb het koud en het onweerd :''(","oktober 2014","52.12226","5.031944"
"@cdafryslan @CUFryslan @pvdafryslan klinkklare onzin. Dit is door @pvdafryslan allang geregeld (5 miljoen). Verkiezing koorts bij cda","oktober 2014","53.20138","5.800205"
"Nog even naar stal. De Vos zat niet lekker in haar paardenvel vandaag. Geen eetlust, verhoogde hartslag, maar geen koorts.","oktober 2014","52.47657","6.102939"
"Damn 37,9 graden,bijna koorts 😔
Na gtst lekker slapen","oktober 2014","51.94533","5.872814"
"beetje last van cra-bea koorts hier denk ik xP http://t.co/4tEVpEKYNS","oktober 2014","53.16550","5.422042"
"Noem t een koortsstuip maar ik zag t #groene licht net!
Opgeborgen in een kistje voor donderdag. :))","oktober 2014","52.85184","6.512608"
"Nu in de rij met @mzoomer en @debaap voor de biermunten. Vooruit dan maar. (@ De Flint for De Dijk and De Koorts) https://t.co/OsCGZY8aYg","oktober 2014","52.15971","5.392485"
"Koorts 😖","oktober 2014","51.39682","5.753884"
"Na 2 dagen koorts, hoofdpijn en zere keel nu verder me de volgende fase: hoesten#verkoudheidje","oktober 2014","52.26065","6.809951"
"@NoaTweet hoe gaat het met mijn vriendje meis ? Koorts al weg?","oktober 2014","51.68733","4.445380"
"Nadat ik een aantal weken constant schommelde tussen 39 en 40 graden koorts ben ik blij om vandaag te kunnen zeggen dat de koorts weg is!","oktober 2014","52.15673","5.300091"
"@HalloSteffen of de kotskoorts.","oktober 2014","51.65279","4.874332"
"Koorts is zo goed als weg, nog lichte verhoging. Voel me brak, maar beter dan gisteren :)","oktober 2014","52.36445","5.212112"
"koorts 😣","oktober 2014","53.15205","6.742691"
"Bijtelling voor lease-auto''s ↑. #vvd krijgt  koude rillingen. Nou ik krijg er hoge koorts van. Heb nl. auto van mezelf.","oktober 2014","52.08491","6.460084"
"Je horen horen kloppen en gonzen. Dat heb ik. Toch maar koorts checken. Hopen dat die griep éíndelijk doorzet","oktober 2014","52.36694","4.865612"
"@Hedewich Nu gaat het beter. Koorts is weg en pijn is stukken minder. Nu moet ontsteking uit het lichaam door antibiotica via infuus...","oktober 2014","52.17036","5.369310"
"@Hedewich Ja, dik 40 graden koorts en enorme kramp in de buik. Het was geen lekker avondje gisteren...","oktober 2014","52.17036","5.369298"
"@Monicafalck Ik maakte met 40 graden koorts gisteren al prachtige dingen mee...-)","oktober 2014","52.17040","5.369212"
"sinds vrijdag elke avond koorts ofzo😒","oktober 2014","53.17428","7.098888"
"Met koppijn aant werk... Pffff 😂 koortsen komen ook af en aan... Dan weer koud en dan zweet ik me weer kapot 😂 nie leuk nie!","oktober 2014","51.48884","4.291866"
"@DJ_ballie ⚽🏆Cupkoorts🏆⚽","oktober 2014","52.40306","6.612228"
"Wakker worden met koorts en een pijnlijk lijf.ook opkomende migraine.maw ik voel me goed  ziek! :-( 
 ik blijf maar in bed vandaag","oktober 2014","52.22975","6.905221"
"@HenkNieuws ga mijn best doen  
wel vanuit bed vandaag #koorts#ziek","oktober 2014","52.22963","6.905328"
"@salvatius had je ook koorts? Was dat over bij de start?","oktober 2014","53.19894","5.803759"
"@salvatius ik heb 4 dagen im de koorts kwijt te raken. Goed gedaan jij!! (En getimed😉)","oktober 2014","53.19895","5.803436"
"ik heb het al een week de hele tijd warm en koud tegelijk en ik heb geen koorts en ik snap er geen kut van","oktober 2014","52.25584","6.152020"
"Ik heb keelpijn, hoofdpijn, koorts, hoestaanvallen, snotneus en sinds gisteren ontstoken ogen. Helemaal klaar voor Halloween dus.","oktober 2014","52.36716","4.609440"
"Gisteravond en vanmorgen weer koorts, nu wat beter en met een kop koffie op de bank. Pfff, stom gedoe :/ Morgen beter hoop ik :)","oktober 2014","52.36439","5.212076"
"Nu met een ziek koortsmeisje op de bank. Ook part of my job :-)","oktober 2014","51.80508","4.678197"
"ik gloei weer helemaal en heb het koud.. leuk zeg, koorts krijgen 1dag voordat je tentamenweek begint 😔","oktober 2014","52.07207","4.486194"
"Bekerkoorts) PEC Zwolle - HHC Hardenberg. (@ IJsseldelta Stadion for ZWO vs HHC Hardenberg) https://t.co/kyW6BmUyx5 http://t.co/MRNpOzZgxV","oktober 2014","52.51703","6.120973"
"@E_stherD nog flinke koorts, tegen de 39. Hopelijk vandaag alles wegzweten. Dit scenario had ik niet kunnen bedenken. Ben NOOIT ziek","oktober 2014","53.19895","5.803616"
"@iKittig matig helaas. Flinke koorts, vooral vannacht. Ziek gemeld. Hopelijk vandaag beter. Zoooooo de smoor in","oktober 2014","53.19893","5.803484"
"@FrankdeM @E_stherD ben niet (meer) verkouden. Zit op m''n longen. Hoesten en koorts","oktober 2014","53.19893","5.803484"
"@FrankdeM @E_stherD met koorts ga ik niet lopen","oktober 2014","53.19902","5.803756"
"@LuckyGraafNL koorts = EBOLA! ALARM!","oktober 2014","52.43115","4.900474"
"P*ta koorts is weer terug  = een bed dagje... 1 stap achteruit, straks weer 2 vooruit. #BeatTheDisease #LymeDisease #babysteps","oktober 2014","52.15676","5.300075"
"@iJoeltje @FrankdeM @E_stherD Na de paniek van gisteren voel ik nu enigszins berusting. Morgen koortsvrij=lopen. En anders supporter.","oktober 2014","53.19886","5.803803"
"Voel een koorts aan komen godver, voel me ook echt discusting","oktober 2014","52.66251","4.819814"
"7.15 uur
En ik barst nu al van de schaatskoorts. 
Wat dat is? 
Lees schaats boek Helletocht.
Bestel via http://t.co/sDqpMfXD6O","oktober 2014","52.50082","4.677278"
"Geen berenloop voor mij. Koorts is niet weg. Afgelopen 6 maanden naar dit weekend toegetraind. Helaas. Wie weet een leuke herkansing?","oktober 2014","53.19891","5.803488"
"@E_stherD niet koortsvrij😮","oktober 2014","53.19880","5.803493"
"Alles vertraagt hier wat vandaag. Sorry. #koortskindje http://t.co/X4L1hwPDvz","oktober 2014","51.80501","4.678293"
"@Romysenice_ ik zou willen komen als ik niet zo dood ben.. Heb ineens koorts. 😩","oktober 2014","52.19268","4.416015"
"@roosjurado_ @jpghita ik heb koorts, hoofdpijn, bloedovergeven, steken in mn buik random de lever.. En kom net van een spaans eiland...","oktober 2014","52.19268","4.415964"
"@JustinKidrauhle @giovannilaisina hoge koorts, hoofdpijn, overgeven, bloedneus uit t niets, spierpijn, krampen rond de lever...","oktober 2014","52.20463","4.396204"
"Alles zakt wel? Behalve de hoofdpijn en koorts.","oktober 2014","52.20504","4.395464"
"@ericmoerdijk,goed voor op het land #koorts","oktober 2014","51.59586","4.368902"
"Nog steeds koorts :( maar wel rii werk","november 2014","52.64269","4.761581"
"@esther_305 Hardnekkige ontsteking. Zondagavond met 40+ koorts en enorme buikkrampen opgenomen. Nu infuusantibiotica...","november 2014","52.17042","5.369222"
"Kleine K heeft koorts en mocht even mee naar beneden. Komt tot zichzelf met de iPhone op de bank... @… http://t.co/01goUcFXRk","november 2014","51.93776","4.469013"
"Lekker hoor, 39 koorts.. keel helemaal opgezet. Ik kan niet meer slikken heerlijk joh","november 2014","50.83240","5.984750"
"Onze stuiterbal heeft koorts &amp is verkouden... #SnotInOvervloed","november 2014","52.09389","4.388607"
"Warm, koud, rillerig. Koorts, kuch, snotter. Kijken of ik het volhoud op kantoor","november 2014","52.35310","4.834584"
"Een uur te vroeg op school is jutter dan een flinke portie koorts.","november 2014","52.06698","5.097180"
"Koorts en keelontsteking 👏👏","november 2014","52.19548","5.377620"
"Woehoee! Geen koorts. 👍 http://t.co/xqbaQqcYPV","november 2014","50.89863","5.960304"
"De blijdschap van halen examen balk en vloer #jureren is van erg korte duur.  Thuis gekomen Rob 40 koorts. . #zorgen morgen toch poli ka","november 2014","51.65271","5.481297"
"Sinds een dag koorts en oh oh, wat zijn mijn dromen heftig... tja, nu dus klaar- wakker:) #leestijd #fd","november 2014","52.21926","5.987283"
"@deVoetenBarones hoge koorts.  Pijn. ..","november 2014","51.65271","5.481366"
"Aanstaande maandag Algemene beschouwingen in #psnh. Mooi moment om vooruit en terug te kijken. Benieuwd hoe erg verkiezingskoorts al heerst.","november 2014","52.38528","4.849270"
"#tourkoorts @LeTourUtrecht @BPU_Utrecht feest op meer dan pleinen in utrecht #zinin in @ADkrant http://t.co/wrBP2BfStN","november 2014","52.08459","5.088585"
"Met 39º koorts tentamen gemaakt, was niet bepaald een pretje","november 2014","51.15266","6.054926"
"1 uurtje nablijven 😳😱 en ook nog eeeens ziek .. koorts &amp keelpijn 😁😞🙅","november 2014","52.10255","6.307530"
"Straks, met 39,5graden koorts, de ballen uit mijn broek spelen met MAN ON WIRE! #showbusiness @hethuisutrecht http://t.co/iBTSt8mI9v","november 2014","52.09694","5.104991"
"@lunafayj niet best. . Flink koorts.  Maar nog steeds verantwoord om thuis te blijven","november 2014","51.65264","5.481430"
"@Pomtiedommode :-) Herkenbaar. Ik maakte het eerste deel van de cito toets ooit met koorts. Dag erna mocht ik niet. Vond ik stom!","november 2014","51.80513","4.678164"
"Net terug van het ziekenhuis. Gaat nog steeds slecht met me kameraad. Heel de tijd zijn hand vast gehouden. Over de 40 graden koorts. :-(","november 2014","52.57303","6.606348"
"Oh jee... Kind met koorts op de bank... Het heeft allemaal erg veel energie gekost de afgelopen weken. #school #hsk","november 2014","52.66609","5.085759"
"@sendiri61 Hé moppie, is alles omé met jou? Ik ben grieperig, koortsig enz.","november 2014","52.29445","4.849839"
"Fakkkaaaaaa nooo geen koorts aub","november 2014","52.07674","4.278824"
"Beide kindjes ziek.. Huilen, koorts... Verdriet. Mama haat die machteloosheid #mamatweet alvast #nachtouders","november 2014","51.53560","4.218470"
"Koorts, buikkrampen en een bijpassende stevige hoofdpijn. Jammer dat ik nu dat anderhalf uurtje Webdesign ga missen.","november 2014","51.99575","4.162652"
"Jezus net koorts opgemeten, 39 graden koorts :(","november 2014","52.22190","5.156082"
"@Teetjemineetje ze hebben het meerdere keren herhaald vandaar dat er afl. Dubbel staan. ""De eerste maandag"" dan ""koninginnekoorts"" en verder","november 2014","51.57948","4.755942"
"Me heel ellendig, zielig, grieperig, klappertandend, koortsig en ziek aan het voelen terwijl ik gewoon wil slapen. #kutgriep","november 2014","52.36712","4.856242"
"Lekker 38,5 graden koorts #","november 2014","52.48625","4.646350"
"Morgen eindelijk mijn kleinzoon echt vasthouden , fles geven zoenen knuffels geven #koortsuitslag","november 2014","51.94551","4.370075"
"ondertussen heb ik koorts","november 2014","52.20463","4.627444"
"@Loopkoorts Thanks! Morgen de 15KM op de 7HL. Benen zijn warm ) Fijne zaterdag! http://t.co/8xNo6XpdW2","november 2014","52.25879","6.147768"
"@Loopkoorts Thanks! Lijkt nog heerlijk loopweer. We maken er wat moois van..","november 2014","52.25912","6.145889"
"Ughh, 39c koorts.","november 2014","52.35359","4.930656"
"@weermanrobert Laat die winter maar intreden! #schaatskoorts #elfstedentocht Haha!!","november 2014","52.72981","5.749257"
"#intocht maar terug gekeken op tv, kleine man 40+ graden koorts, dus maar niet buiten in de wind en regen gaan staan!","november 2014","51.74148","5.635937"
"Alles is weer goed. Volgens van Marwijk wordt het 7-0. #ekkoorts #NedLet","november 2014","52.47634","6.048682"
"De peuter houdt de spanning er weer in al twee dagen 39,5 graden koorts zonder andere klachten. Vreemd weer. 😷","november 2014","51.41311","5.819126"
"@BDWilZ Je hebt me aangestoken, ugh heb nu ook keelonsteking en bij 40c koorts","november 2014","52.36308","4.931283"
"Snel slapen! Hopelijk is kleine man morgen koortsvrij, net gevoeld en hij is nog een kacheltje. Niks aan als mn mupke niet fit is :(","november 2014","51.74155","5.635931"
"@Michella1987 
Dank je wel!
Ik kan echt merken aan de boekverkopen dat er bij de mensen een lichte #schaatskoorts heerst.","november 2014","52.50083","4.677340"
"Whoppa 7,8 voor bedrijfseconomie ondanks 40 graden koorts. Gemiddeld een 8 over alle tentamens :)","november 2014","51.00564","5.846339"
"Lig met koorts ziek op bed. Komt nooit goed uit eigenlijk.","november 2014","51.77101","5.549772"
"De @WieIsDeMol koorts is losgebarsten..@ShownieuwsSBS6 http://t.co/kVhgRSOqTd","november 2014","52.36100","4.875097"
