"tweet_text","tweet_datetime","latitude","longitude"
"Wel om een of andere reden snipverkouden. #hatsjoe","2014-08-24 12:25:52","52.07766","4.316545"
"word verkouden","2014-08-24 19:12:36","52.15614","5.368723"
"Ook nog is verkouden en niet kunnen slapen :( top","2014-08-24 22:28:32","51.64610","5.943567"
"Huh opeens random verkouden?","2014-08-24 23:46:06","51.91345","4.468188"
"Verkouden! Jeeeeej 😭","2014-08-25 05:50:27","53.32497","6.524171"
"Heb je een rustdagje, wordt je gelijk verkouden. Ik weet wel te pieken met die hatsjoes!","2014-08-25 05:54:15","51.65464","5.482361"
"En nog steeds verkouden! 🍵","2014-08-25 06:24:21","52.50608","5.454325"
"Ik heb tranen door dat ik verkouden ben😬😂","2014-08-25 07:41:37","51.86657","5.866229"
"M''n stem klinkt steeds sexy-er haha #schor #verkouden","2014-08-25 07:58:22","52.17262","4.999705"
"Verkouden x38473819","2014-08-25 09:27:41","52.44287","4.814189"
"Oprecht fijn dat er medicijnen zijn voor verkoudheid en kriebelhoest maar heeft iemand ook iets uitgevonden voor een trillend ooglid? #dtv","2014-08-25 10:51:43","52.32422","4.798926"
"Met rubberlaarzen aan en snipverkouden verslag doen vanuit een kletsnatte Hollandsche Polder. #BNR http://t.co/cUNBtkUZ0u","2014-08-25 11:55:45","52.34842","4.917305"
"Verkouden: verse thee van frambozen en grapefruit! http://t.co/LS6BbFm4gD","2014-08-25 17:04:37","51.42093","6.139634"
"De school begint weer en ik word verkouden, ulg 🙌","2014-08-25 18:40:18","51.62791","4.934464"
"@fred_beumer bedankt Fred. Ben jij inmiddels ook al verkouden na je zomervak☀️","2014-08-25 19:52:10","52.20343","5.946414"
"@juudk85 neusverkouden? Veel lucht gehapt tijdens drinken?","2014-08-25 20:31:41","53.19894","5.803743"
"Hoofdpijn, buikpijn en keelpij verkoudheid stopt maar niet :(","2014-08-25 20:44:10","51.46664","3.608593"
"Snisnasnotter. Het is niet fijn om verkouden te zijn.","2014-08-25 21:39:46","52.08054","4.891087"
"@Martijn416 ja ff ben tyfus verkouden 👍","2014-08-25 22:28:55","53.22110","6.587608"
"@Bierflesjes ja ben gewoon verkouden en shit","2014-08-26 02:01:56","51.68733","5.167595"
"Eerste schooldag gelijk zo verkouden als de tering 😨","2014-08-26 04:05:38","51.47080","3.813159"
"Ik heb wel doordat ik verkouden ben ieder uur voorbij zien komen. Dat is dan wel weer heel erg ''studentachtig'', net alsof je in de club bent","2014-08-26 04:54:35","52.40050","5.287446"
"Verkouden 😩","2014-08-26 05:11:36","52.19374","6.881348"
"Snif verkouden.","2014-08-26 05:46:06","52.98144","6.288589"
"jeeej verkouden 😊","2014-08-26 05:54:50","50.85828","6.063878"
"Bah bah bah, blijf mega verkouden","2014-08-26 08:28:22","52.24395","5.964470"
"Hoe leuk kan een doosje tissues zijn?:) #snotverkouden http://t.co/2P9t3x2AMD","2014-08-26 10:02:12","52.01530","4.447420"
"Ik word zo moe van mijzelf met mn snothoofd #verkouden","2014-08-26 17:17:07","52.98144","6.288648"
"Word verkouden 😒","2014-08-26 17:45:44","50.94893","5.906779"
"Wel of niet gaan spinnen cyclen whatever als je heul heul snip snipverkouden bent? #dtv","2014-08-26 17:55:24","52.23099","5.199721"
"Heel erg verkouden 😭😭","2014-08-26 19:51:49","52.01512","5.550957"
"@klompenmake aardbeien zijn heerlijk vooral met #slagroom  #verkouden","2014-08-26 20:58:19","53.36082","5.216845"
"Uurtje geprobeerd mijn verkoudheid eruit te zweten #bootcamp daarvoor cardio dansen 😂 was geen succes!!!!","2014-08-26 21:00:09","51.85599","4.469470"
"Mooi, tijd om richting dromenland te gaan. Misschien dat ik daar mijn verkoudheid en koorts achter kan laten...

Welterusten!","2014-08-26 21:48:48","53.21608","5.840816"
"Ook zooooo verkouden ehh😷","2014-08-27 02:36:08","52.12062","5.115741"
"Ik weet dat ik verkouden terug kom 😩","2014-08-27 05:14:31","52.37316","5.216493"
"Zo verkouden als een hond","2014-08-27 05:31:59","52.86643","6.386743"
"Ontzettend verkouden😩 #bahwattenhoofdgevoel","2014-08-27 08:26:57","52.13958","5.437309"
"Verkouden.....😞","2014-08-27 09:09:08","50.86010","6.060247"
"Ik HAAT verkouden zijn.","2014-08-27 10:14:09","51.44362","5.478132"
"Nog maar een extra rustdag pakken. Zo verkouden dat de buurvrouw vroeg of Zeehondencrèche Pieterburen hier was gevestigd. #grieperig","2014-08-27 11:57:26","51.65471","5.482326"
"Soms is 1,5 uur ook lang genoeg. Hoeft niet altijd maar ver. #verkouden #NietLekker","2014-08-27 14:20:32","52.23155","6.914674"
"Moe ,verkouden ik ga gewoon dood","2014-08-27 18:22:48","52.76461","6.605844"
"Wat ben ik verkouden, niet normaal😩","2014-08-27 18:39:19","51.95388","5.748776"
"Pfff verkouden, hopen dat ik niet ziek word :(","2014-08-27 19:36:53","51.63668","4.362011"
"verkouden aan t worden doordat we net naar buiten gingen ballonvaartding zien landen 😂😂","2014-08-27 19:55:08","51.95694","6.203355"
"En dan ben je ineens snotverkouden. #snotter","2014-08-27 20:29:09","51.75003","5.496249"
"Fijn die verkoudheid, proberen te slapen...","2014-08-27 20:39:30","50.86008","6.060276"
"""@iiAMDENISEx: hoe kun je verkoudheid snel weg laten gaan?"" stomen","2014-08-27 20:50:03","52.05371","6.102253"
"to verkouden for words http://t.co/NWHVqPZCi7","2014-08-28 06:36:44","51.81513","4.664198"
"strontverkouden, yessss","2014-08-28 08:25:30","52.03200","5.527824"
"Ondanks de verkoudheid gister heerlijk geknald op de baan 💪🏃 @VeluwsBlauw","2014-08-28 13:43:50","52.18700","6.003688"
"@Gert_Meijer Geloof ik wel, verkoudheid gaat bij ons ook rond!","2014-08-28 16:08:54","52.72045","6.498704"
"@SydneyRoszler jaa ze zweette opeens heelerg n was n beetje verkouden maar ze had geen koorts gelukkig","2014-08-28 19:07:25","50.97569","5.858587"
"Iemand met verkoudheid HAHA. 😂 #geerengoor","2014-08-28 19:17:30","53.02957","5.682077"
"@Nigewl verkouden?","2014-08-28 21:44:12","52.28824","4.595208"
"Ik met mijn verkouden ogen en wilde haren dit is de officiele fenna nachtlook http://t.co/IcpSvqL3jy","2014-08-28 21:45:30","51.60746","5.144560"
"Ugh zo verkouden! Af en toe denk ik dat ik ziek begin te worden. Bah!!","2014-08-28 21:46:17","52.49733","4.760746"
"Super erg verkouden, hopen dat ik een beetje kan slapen! 😯","2014-08-28 22:09:30","52.11401","6.532482"
"Toch blij dat ik van mijn verkoudheid af ben. Met die ebola verhalen van de laatste tijd zit je toch wat ongemakkelijker te snotteren","2014-08-29 04:23:41","52.40057","5.287282"
"@Stephaniegrunn Toen ik je tweet begon te lezen dacht ik, he die is verkouden ''snotteren'' maar het lag iets anders #takecare","2014-08-29 04:48:19","52.16655","5.393884"
"Prop in de neus en speulen maar! #verkouden","2014-08-29 07:35:36","52.95799","5.782038"
"""@keishaaimani: @iiGonzalez_ moest vroeg opstaan en was laat gaan slapen 😒"" ooh ik ben verkouden man pff","2014-08-29 08:07:37","51.91856","4.515677"
"Keelpijn verkouden beenpijn hm fijn dit","2014-08-29 09:13:50","52.14492","5.045665"
"@ronnie41 De griep velt jaarlijks nog zo''n 250.000 mensen. Daarbij vergeleken is Ebola een simpele verkoudheid","2014-08-29 09:45:38","52.25917","6.220759"
"Beetje verkouden... Even wat ingeslagen om aan te sterken en anti kater middel 😉 http://t.co/KqaXH8m5Cp","2014-08-29 10:23:57","52.49371","5.068214"
"Bah weer slecht geslapen! Hatelijk die verkoudheid. :(","2014-08-29 11:19:24","52.15108","5.402954"
"Verkouden ugh","2014-08-29 15:46:44","52.13212","5.579436"
"Pff verkouden ! 😔","2014-08-29 16:46:08","51.70482","4.877098"
"@xxxjanineee beterschap.  Pff ik ben zwaar verkouden 😭","2014-08-29 18:18:37","51.97730","4.255158"
"snotverkoudenjaaaaaa","2014-08-29 20:44:52","53.17696","6.978343"
"Verkouden","2014-08-29 22:04:49","52.79721","6.118162"
"Mmm verkoudheden zijn soms best lastig. Mijn neus laat me in de steek en mijn keel laat zich overheersen door een kuchje. Hatelijk!","2014-08-29 22:10:52","52.15147","5.402738"
"Ben verkouden ofs kk","2014-08-29 23:55:01","52.21164","5.021079"
"Kan niet slapen. #snotverkouden #hoesten #keelpijn","2014-08-30 02:59:45","52.00361","4.493477"
"Zometeen werken bij le Paintball yooo ! Begin ook nog eens verkouden te worden","2014-08-30 06:37:49","52.86216","6.504143"
"Slecht geslapen en ook nog heel erg verkouden. Echt een kloten dag","2014-08-30 06:38:26","52.65955","6.529744"
"Heeerlijk die verkoudheid en keelpijn","2014-08-30 06:50:43","53.09981","6.062174"
"""@AniekEijpe: Heeerlijk die verkoudheid en keelpijn""","2014-08-30 06:51:30","53.10715","6.122777"
"Het heerst! Blijf binnen, sluit je ramen en bestel alvast een voorraad vitaminepillen #occilocosium #fluimucil in! #ziek #verkouden #advies","2014-08-30 07:19:51","52.61956","4.755917"
"Ugh. Ik haat het om verkouden te zijn. Maar toch eventjes m''n bed uit om te douchen. En vandaag weer werken.!","2014-08-30 08:47:04","51.62246","5.177185"
"uughl ik ben zo strontverkouden s","2014-08-30 08:56:41","52.03198","5.527883"
"Gm, verkoudenn 🔫","2014-08-30 09:47:12","53.23618","6.545693"
"Heerlijk verkouden 😒","2014-08-30 10:24:28","52.84039","6.334786"
"Een warme douche. Koud en verkouden# herfst dagje.","2014-08-30 10:59:16","52.35492","6.668710"
"Ik word ook weer verkouden hoor ...","2014-08-30 12:07:29","52.21579","6.893554"
"Verkouden als een malle 👍","2014-08-30 15:50:52","51.97736","4.766566"
"@Nanna1963 snikverkouden en dood in bed. Of naja nu op station houten met klaar met werk... Baaalllll","2014-08-30 16:03:44","52.03451","5.168126"
"@Nanna1963 dankje! Gelukkig een combo van te weinig slaap, werken en verkoudheid. Is over 2 dagen wel weer ok )","2014-08-30 16:13:38","52.06586","5.142465"
"Kkkkkk verkouden","2014-08-30 18:45:31","52.21173","5.021042"
"Kim ver weg in Java en snotverkouden","2014-08-30 18:57:28","51.81049","5.832017"
"verkoudenn 👎😖","2014-08-30 21:15:53","51.37893","5.223662"
"Blegh.. verkouden.","2014-08-30 21:53:44","52.94497","5.938448"
"Hatsjoe hatsjoe hatsjoe. Stomme verkoudheid en zere keel. Ben net zo schorre kip 🐓","2014-08-30 22:03:12","51.64907","3.932473"
"Denk dat ik verkoude ben of heb gwn hooikoorts ofzo....","2014-08-30 22:51:41","51.87790","5.214645"
"En we zijn weer zo lekker verkouden.","2014-08-31 05:31:07","51.80896","4.634769"
"@sexyinfectie Ben je niet gewoon verkouden??","2014-08-31 09:20:54","51.81761","4.664295"
"Lekker verkouden en misselijk. Nooit meer naar buitenland 🎉","2014-08-31 09:31:53","52.11965","5.076853"
"Verkouden as fuck","2014-08-31 09:37:57","52.70463","6.541474"
"Reünie. Ik ben verkouden. Mijn schoonfamilie woont verspreid over het land. Ik voorzie een virologische uitdaging voor onze natie.","2014-08-31 10:21:16","51.51046","4.290059"
"@lottedejongh89 tnx chick! Wel balen dat ik vandaag even verplicht rust neem #verkoudheidschietabsoluutnietop","2014-08-31 11:29:53","52.18694","6.003501"
"verkouden as fuuuucck 😩","2014-08-31 16:34:34","52.46887","6.493239"
"Ik heb zo''n zin de #uitmarkt, lekker snotterend van de verkoudheid op de bank met @FlorenzMusic te kijken!","2014-08-31 17:21:18","53.01831","5.693314"
"verkouden ..","2014-08-31 17:29:59","53.11220","7.016273"
"“@Rubennn_98: ja lekker verkouden""","2014-08-31 18:18:44","52.85769","5.702905"
"Verkouden.😭","2014-08-31 19:20:45","51.82541","5.911865"
"Verkouden zijn suckss😩😔","2014-08-31 19:48:43","52.34571","6.663822"
"Vanuit t niets stront verkouden... En dan nog super misselijk worden ook... Grrrr!!!","2014-08-31 20:15:27","51.63104","5.419866"
"Flink verkouden geworden, maar maakt niet uit want heb een heerlijk weekendje gehad met schatje!","2014-08-31 20:27:21","51.62715","4.858815"
"Ik hoop niet dat ik verkouden word","2014-08-31 21:21:35","52.34317","6.661872"
"Verkouden mahn","2014-08-31 22:53:36","53.22182","6.547395"
"Word het komende week eindelijk eens wat mooier weer, wat denkje wat ik ben? Snotverkouden 😳😓 maar dan ook best wel goed ook :(","2014-09-01 01:45:21","52.03395","5.551552"
"Hihi.. Ik heb m''n dochtertje (5 weken oud) over m''n schouder hangen. Ze is verkouden.. lijkt wel een oude man! ) #snurken","2014-09-01 02:00:33","52.08314","5.041479"
"Pfff super erg verkouden😪💫💭","2014-09-01 05:15:52","51.33381","6.124351"
"Topleeeeef lekker verkouden dankzij steef :(","2014-09-01 06:03:06","51.48289","5.450722"
"Haast niet geslapen.. Die verkoudheid wordt alleen maar erger 😩","2014-09-01 06:06:28","52.22216","5.174718"
"Zo blij dat ik een x niet verkouden werd terwijl t rondgaat. Maaaar nee.. fml","2014-09-01 06:42:12","52.53373","5.723264"
"Alsnog verkouden","2014-09-01 06:42:24","52.53373","5.723264"
"Verkouden 😭","2014-09-01 06:49:39","51.62678","4.738335"
"Kan die verkoudheid dan echt nooit ophouden??","2014-09-01 06:53:15","51.62245","5.176877"
"Nou.. Hoesten, hoofdpijn en flink verkouden... Zat blijkbaar in de lucht, zit niet alleen thuis te niezen! 😫","2014-09-01 07:20:51","52.66202","5.625904"
"Verkouden, nog steeds 😞😞","2014-09-01 08:12:51","51.55891","5.689407"
"Zooo verkouden 😞","2014-09-01 08:29:58","52.30444","4.669304"
"Heb nog een week vakantie maar ben heel erg verkouden, karma","2014-09-01 08:44:13","52.38808","5.227407"
"Echt heerlijk om verkouden te zijn... 😩","2014-09-01 10:19:42","51.64922","3.932534"
"@Hubert3621 het gaat nu nog niet zo goed. Ben verkouden en heb straks training","2014-09-01 11:18:12","52.09930","5.036074"
"Nog steeds snotjehemelverkouden 😨 en ik loop al de hele dag af en aan te niezen.... 👃","2014-09-01 14:58:50","52.03399","5.551556"
"Eerste werkdag na het wk zit er weer op. Lekker verkouden aan het worden. Dat heeft het lijf goed weten te onderdrukken afgelopen week :-)","2014-09-01 15:32:36","51.91169","4.430179"
"Verkouden ✌","2014-09-01 15:48:58","52.24451","5.173670"
"""@lvelay_: Ik ben zo verkouden hè.. Wie wil me snot likken""

Gatverdamme?","2014-09-01 17:06:23","52.15515","4.466049"
"Zijn nu al serieus mensen verkouden","2014-09-01 19:27:30","53.01006","6.758615"
"Ik word echt gek van verkoudheid","2014-09-01 20:16:32","51.64908","3.932463"
"Bah! Wie heeft mijn stem gevonden en zou zo vriendelijk willen zijn hem te retouneren? BVD! En iemand zin om mijn verkoudheid over te nemen?","2014-09-01 21:12:11","51.63110","5.420048"
"Verkouden als een malle :((","2014-09-01 22:10:31","53.18744","6.597575"
"Dacht je van de verkoudheid af te zijn. Is het weer terug.","2014-09-01 22:31:52","51.23377","6.052637"
"School begint, ben weer lekker verkoude, lekkere weer komt er weer aan, en me eigen tijd is verneukt","2014-09-01 22:46:53","52.15561","5.386051"
"Blegh voel me zo slecht door die verkoudheid","2014-09-02 05:40:57","51.48786","5.438927"
"Altijd verkouden. 😭","2014-09-02 06:11:08","52.95279","6.365338"
"Radom tweet, keelpijn en hoofdpijn en.....  Verkouden, heeft iemand een idee waarmee ik t kan oplossen?","2014-09-02 06:58:14","51.83413","4.347432"
"En dan ben ik al verkouden 😪","2014-09-02 07:40:55","52.40985","5.307764"
"Altijd fijn om verkouden wakker te worden + een zere keel.","2014-09-02 08:15:42","51.86523","4.605213"
"Super verkouden zijn, echt vervelend","2014-09-02 09:48:35","52.66673","5.597207"
"Ik ben zo verkouden dat toen ik de rijschool belde me gevraagd werd of ik soms verkouden ben","2014-09-02 12:56:55","52.23902","6.877322"
"verkouden kkr","2014-09-02 14:31:43","51.57320","4.644021"
"''Zo Mariek, beetje verkouden?'' ''Nee, dat is nog mijn ijvo-stem...'' #truestory","2014-09-02 15:16:41","52.01083","5.037336"
"Fucking koud en verkouden 😁😔😒😞","2014-09-02 17:43:54","52.29632","6.931111"
"En nu ben ik suhuuuuuper verkouden echt hoe kan dit opeens","2014-09-02 18:07:52","51.37806","6.140528"
"Verkouden 😪","2014-09-02 19:31:28","51.68250","5.137215"
"Dat ik-moet-niezen-maar-het-lukt-niet moment #verkouden","2014-09-02 19:34:20","53.14726","5.743399"
"“@iiAMDENISEx: @koemetdoekoe jaaa maar ik ben nog beetje verkouden drm”ik begin t nu te krijgen ? Lijkt wel of je me aansteekt via de app","2014-09-02 19:51:01","51.42185","5.454817"
"Vreselijk verkouden! Word weer een leuk nachtje hoesten 😔","2014-09-02 20:15:05","52.76208","6.886508"
"#snipverkouden","2014-09-02 20:17:55","53.34507","6.649023"
"Okeeeyyyy.... Waarom is het altijd zo als ""verkouden"" ben dat ik meteen 1 geïrriteerd oog heb..... WHY! Just telle why :''(","2014-09-02 20:20:50","52.87016","6.004571"
"Change your life - Iggy Azalea ft. T.I. op . Zo slapen , zo''n spierpijn en verkouden en morgen nog ortho , maar gelukkig vroeg vrij morgen 🙌","2014-09-02 21:05:03","53.10975","6.104984"
"Kutverkoudheid. #geenslaap","2014-09-02 22:19:19","51.83821","4.637988"
"Keel pijn verkouden lkkr gevoel man","2014-09-03 06:35:33","53.16992","5.438605"
"Verkouden as fuck","2014-09-03 12:22:52","52.64464","5.039530"
"Bleeeehgghhh verkouden met dit weer is no fun. Helemaal niet als je van veenendaal naar almere moet reizen.","2014-09-03 13:47:27","52.22723","5.179315"
"Zo verkouden he.. 😔","2014-09-03 17:02:37","50.88822","5.922006"
"Verkouden mann","2014-09-03 17:59:06","51.88889","5.079461"
"Verkouden as fuck. 😧","2014-09-03 18:14:58","51.82955","4.703717"
"Zoo verkoudennn ..","2014-09-03 19:12:14","51.45647","4.643426"
"Stront verkouden.. Dus lekker me bedje in #hatsjiee","2014-09-03 19:59:44","52.50886","4.668254"
"ok broer je hebt mn fucking aangestoken met je fucking keelpijn en verkoudheid dus vanaf nu als je ziek ben mag je niet thuis komen mvg xx","2014-09-04 05:13:30","52.50456","5.480873"
"Hoe kun je zo verkouden worden in 1 fucking dag, ugh.. 😭😭","2014-09-04 05:15:43","53.35673","6.382637"
"Verkouden enso","2014-09-04 05:57:32","52.08393","5.209519"
"ik word wakker inneens verkouden","2014-09-04 06:50:04","51.51885","4.464318"
"zo erg verkouden pffff","2014-09-04 07:45:43","52.13547","6.224138"
"Snif, snotter, kuch. Dit komt nu ècht niet uit! #snipverkouden","2014-09-04 08:13:57","51.99379","5.689079"
"Dan mag ik wel verkouden zijn, maar de wollen sokken gaan toch nog even in de kast. #heerlijkweer","2014-09-04 09:17:09","52.40639","4.631768"
"Lekker verkouden. 😖","2014-09-04 13:31:37","53.20683","6.590076"
"Verkoudheid gelukkig beetje op zijn retour. Ellende.","2014-09-04 16:00:41","52.70293","5.758727"
"Stomen helpt echt als je verkouden bent 😌👌","2014-09-04 17:20:08","52.01242","5.094325"
"lekker verkouden, helemaal leuk 😔","2014-09-04 18:12:28","52.68729","5.737090"
"Strond verkouden + keelpijn as fck dankjewel hoer @NathPosthuma 😘","2014-09-04 21:55:54","53.02406","6.598464"
"""@shortymaroccain: Ziek in bed met koorts en verkoudheid, lekker hoor."" Lkkr","2014-09-04 22:22:02","50.92980","5.921487"
"Mhh de verkoudheid is veranderd in ziekjes voelen.","2014-09-05 01:38:12","52.00947","4.746445"
"Goedemorgen, flink verkouden en last m''n keel bleh gelukkig laatste dagje werken. Hierna een week vrij :)","2014-09-05 04:14:33","51.59543","4.780457"
"Goodmorning &amp hallo vreselijke keelpijn &amp verkoudheid #fuckdit","2014-09-05 08:08:31","51.97887","5.735996"
"Meisje, oke je bent verkouden maar ik kan je nog je neus horen ophalen in swahili","2014-09-05 09:29:43","52.45870","4.807500"
"Verkouden asf.😔","2014-09-05 09:39:34","52.08184","5.212836"
"Echt verkouden👎😒😷","2014-09-05 13:52:30","52.29568","6.812050"
"Strontsverkouden 😒👌","2014-09-05 19:20:51","50.77733","5.706306"
"Buikpijn, hoofdpijn, Verkoude &amp las van me keel ! Gaat top man 👌😒","2014-09-05 20:02:14","52.03562","5.567034"
"Verkouden , ugh","2014-09-05 20:10:15","52.17637","6.704380"
"Zo verkouden lekker met een dekentje op de bankk","2014-09-05 20:27:50","50.91157","5.953430"
"Ben verkouden","2014-09-05 20:58:42","51.86584","4.535971"
"Meestal is n verkoudh3id na 2 dagen max wel weg. Dit keer ineens niet. Waar the fuck slaat dit in godsnaam op?","2014-09-06 06:03:01","52.01020","4.744268"
"Dislike voor verkouden zijn","2014-09-06 06:46:28","52.97996","5.647187"
"Kk verkouden..😔","2014-09-06 07:31:48","52.08185","5.212823"
"Beetje verkoude  (","2014-09-06 08:14:59","51.33464","3.830484"
"Verkouden","2014-09-06 09:02:20","52.07723","5.088575"
"De zenuwen,  niets meer dan de zenuwen. Mn poot doet zeer, ik word verkouden, ik heb niet genoeg getraind.  Pfhh,  ik ga even grasmaaien :)","2014-09-06 09:22:18","52.66709","6.427777"
"begin ook lekker verkouden te worden..","2014-09-06 12:35:09","52.65340","4.811291"
"""@xSrvdz: Ik haat verkouden zijn.""","2014-09-06 13:30:34","52.65341","4.811294"
"Verkouden...😩😷","2014-09-06 14:29:51","50.93152","5.928590"
"“@sharonbaas: Dislike voor verkouden zijn”","2014-09-06 15:46:41","51.46498","5.489551"
"@bami als thuiswonende een oase van rust na een drukke week in het Friese land. Verder nog beetje aan het uitzieken van verkoudheidje 😴","2014-09-06 18:07:08","52.70300","5.758874"
"Snipverkouden op weg naar de Balie, a l''exposition de @cableclair , volgestouwd met Red Bull en paracetamol. Yeeha!","2014-09-06 19:07:31","52.33892","4.857724"
"slapen. ben zo moe en verkouden :s","2014-09-06 21:02:50","52.65338","4.811303"
"Omg zie er echt niet uit vandaag met me verkouden kop :(","2014-09-07 06:26:37","52.50464","6.113017"
"Bijna 9.00 goed verkouden moet de dames van @Brakkenstein al om 9.30 voetballen bij @JulianaMalden @zondagHKC","2014-09-07 06:58:04","51.78354","5.846317"
"Vanmdiddag hier @JulianaMalden - @MSCMeppel  @zondagHKC  door verkoudheid niet mee naar @AFCArnhem - @Sportclub_NEC http://t.co/DO65EXBy1p","2014-09-07 07:00:24","51.78288","5.847268"
"iedereen is verkouden ofzo","2014-09-07 07:09:57","52.65340","4.811241"
"“@mainiacFORevaaa: wat kun je doen tegen verkoudheid” stomen","2014-09-07 09:22:31","51.85903","4.391425"
"Beetje verkoude...","2014-09-07 09:55:46","52.64928","5.087676"
"M''n verkoudheid mag nu ook wel weggaan hoor..😔","2014-09-07 10:40:16","52.08182","5.212869"
"Snotverkouden en gezellig met @YvankaH en @sanderkoenen bij @Weekendschool partnerdag. http://t.co/DvXGHSE7SM","2014-09-07 11:36:43","52.16050","5.006173"
"Omg ik ben zo erg verkouden","2014-09-07 15:15:05","51.77810","5.505494"
"@Debzels dit weekend koorts en wat verkouden maar verder super!","2014-09-07 16:31:30","53.07479","5.739145"
"De R is in de maand en ik ben gelijk snipverkouden. Dit komt me wel héél slecht uit, maar een virus vraagt niet of je tijd voor hem hebt.","2014-09-07 18:09:57","52.51736","6.110574"
"Denk ik weer beter te zijn, ben ik facking verkouden en hoofdpijn 😒 wat heb ik toch een top leven 👍","2014-09-07 18:20:34","51.77816","5.505215"
"Bleh ben verkoude geworden","2014-09-07 18:56:05","52.52690","4.709250"
"Nu slapen, #verkouden😓😷","2014-09-07 20:09:29","51.35162","5.474258"
"Terug van vakantie. Kapot. Meh. Slapen! #reis #kindjes #moe #verkouden #prikogen #snot #zwanger #buik","2014-09-07 20:13:40","52.23428","5.196738"
"Verkouden","2014-09-07 20:52:29","52.96181","4.747927"
"Altijd als ik verkouden ben denk ik ik.moet me neus ersf snijden","2014-09-07 20:56:21","52.96180","4.747875"
"Tragisch mooi beeld van een verkoude fenna en de prullenbak http://t.co/kkQJuHaHXe","2014-09-07 21:27:48","51.60742","5.144527"
"Alvast naar met mn verkouden kutbek in bedje, slapen lukt alleen nog niet voor de komende 3 uur.","2014-09-07 21:32:21","52.25903","4.498165"
"Bijna niet geslapen bc verkoudheid 😔","2014-09-08 04:38:50","52.94975","4.760906"
"#hoesten #verkouden #stembeetjeweg #goedbeginvandevakantie👍","2014-09-08 05:26:29","51.89164","5.083186"
"moe, misselijk, verkouden... 🔫","2014-09-08 05:30:28","52.53332","4.655235"
"Zouden dit teveel vitaminnen zijn of zou het mijn verkoudheid verhelpen http://t.co/Io3jNcgzZ3","2014-09-08 06:07:57","51.60733","5.144643"
"Dampo verkoudheidsbalsem, mooi woord, fijn spul....niet in je oog #frisseblik","2014-09-08 06:26:48","52.09294","5.102325"
"Nog erger verkouden #whut","2014-09-08 06:52:12","52.73556","6.162123"
"Zo verkouden als wat, fijn ✌️","2014-09-08 13:46:41","52.31112","5.593487"
"Facking verkouden!!","2014-09-08 15:41:13","53.22669","6.526110"
"Pff lekker dan verkouden en enorm veel keelpijn....","2014-09-08 17:13:17","51.58328","5.707868"
"Nog steeds verkouden 😬🔫🔫","2014-09-08 17:18:34","52.15627","5.368854"
"Cause of death: verkoude","2014-09-08 18:08:47","51.60748","5.144485"
"@boudog allebei waarschijnlijk waar. Verkoudheid vooral killing.","2014-09-08 19:44:51","51.72265","5.312836"
"lekker verkouden 😔","2014-09-08 19:47:22","52.65104","6.748157"
"Verkouden 😪","2014-09-08 20:17:07","52.21453","6.863154"
"ik ben zo verkouden dak als een vent klink man","2014-09-08 20:31:25","51.55650","4.632453"
"Strontverkouden en met traanoogjes in de trein naar Purmerend. Er zijn leukere dingen in het leven.","2014-09-08 20:55:04","52.13407","5.036887"
"Insomneusia. Stront verkouden, wakker liggen en niet kunnen slapen.","2014-09-08 23:54:04","52.50407","4.939008"
"En we zijn weer wakker, veelte kort kunnen slapen.. 😪😩 
Moe, en stront verkouden","2014-09-09 03:41:01","51.32866","3.485834"
"Zo verkouden he damn","2014-09-09 05:56:18","52.66044","4.768921"
"Verkouden...","2014-09-09 06:05:27","51.15369","6.072038"
"Mijn verkouden oog is how i get the guyz .. http://t.co/WJrIJvqTXF","2014-09-09 06:15:16","51.60747","5.144601"
"Hoofdpijn en verkouden","2014-09-09 07:01:09","51.85178","4.524649"
"Verkouden &amp keelpijn yah thankyouu","2014-09-09 09:52:43","52.02326","5.566398"
"Yes weer verkouden","2014-09-09 10:42:13","52.04504","4.643283"
"En na m''n dutje, heb ik niet alleen buikkrampen maar ook nog is keelpijn, verkoudheid en hoofdpijn","2014-09-09 13:49:45","51.85861","4.391972"
"k haat t zo hard om verkouden te zijn gvd","2014-09-09 14:03:10","51.02953","5.815710"
"Spontaan verkouden worden, ik kan dat dus.","2014-09-09 15:47:26","53.21426","6.551828"
"Verkouden iew","2014-09-09 16:19:51","51.47766","3.821757"
"Inspiratie hebben om een artikel te schrijven als je snotverkouden bent is lastig. Maaaar we gaat ''t gewoon even doen!","2014-09-09 17:29:48","52.04562","5.336627"
"Getsie... Keelpijn, hoofdpijn, spierpijn, hoofd vol snot, droge mond, hoesten... Blegh... #WilNietVerkoudenZijn","2014-09-09 17:35:52","52.09388","4.388658"
"Inspiratie hebben om te schrijven als je snotverkouden bent is lastig. Maaaar we gaan ''t gewoon doen!","2014-09-09 17:38:54","52.04566","5.336637"
"Pijn,verkoude,keelpijn alle symptonen van griep heb ik maar waar is de griep!!!???","2014-09-09 18:48:49","51.58326","5.707811"
"Juww lekker verkouden 👎😪😥","2014-09-09 19:03:47","51.15348","6.072169"
"Ik luisterrr liever naar de verkoude mart smeets , dan dat ik dat slechte voetbal zie #SLOvUSA","2014-09-09 19:25:24","51.67973","5.125589"
"Snipverkouden..... #zomaareenseenstoombadje","2014-09-10 06:11:39","51.79873","5.209406"
