"tweet_text","tweet_datetime","latitude","longitude","keyword"
"Verkouden as fuck","augustus 2014","52.70463","6.541474","verkoud"
"Reünie. Ik ben verkouden. Mijn schoonfamilie woont verspreid over het land. Ik voorzie een virologische uitdaging voor onze natie.","augustus 2014","51.51046","4.290059","verkoud"
"@lottedejongh89 tnx chick! Wel balen dat ik vandaag even verplicht rust neem #verkoudheidschietabsoluutnietop","augustus 2014","52.18694","6.003501","verkoud"
"verkouden as fuuuucck 😩","augustus 2014","52.46887","6.493239","verkoud"
"Ik heb zo''n zin de #uitmarkt, lekker snotterend van de verkoudheid op de bank met @FlorenzMusic te kijken!","augustus 2014","53.01831","5.693314","verkoud"
"verkouden ..","augustus 2014","53.11220","7.016273","verkoud"
"“@Rubennn_98: ja lekker verkouden""","augustus 2014","52.85769","5.702905","verkoud"
"Verkouden.😭","augustus 2014","51.82541","5.911865","verkoud"
"Verkouden zijn suckss😩😔","augustus 2014","52.34571","6.663822","verkoud"
"Vanuit t niets stront verkouden... En dan nog super misselijk worden ook... Grrrr!!!","augustus 2014","51.63104","5.419866","verkoud"
"Flink verkouden geworden, maar maakt niet uit want heb een heerlijk weekendje gehad met schatje!","augustus 2014","51.62715","4.858815","verkoud"
"Ik hoop niet dat ik verkouden word","augustus 2014","52.34317","6.661872","verkoud"
"Verkouden mahn","augustus 2014","53.22182","6.547395","verkoud"
"Word het komende week eindelijk eens wat mooier weer, wat denkje wat ik ben? Snotverkouden 😳😓 maar dan ook best wel goed ook :(","september 2014","52.03395","5.551552","verkoud"
"Hihi.. Ik heb m''n dochtertje (5 weken oud) over m''n schouder hangen. Ze is verkouden.. lijkt wel een oude man! ) #snurken","september 2014","52.08314","5.041479","verkoud"
"Pfff super erg verkouden😪💫💭","september 2014","51.33381","6.124351","verkoud"
"Topleeeeef lekker verkouden dankzij steef :(","september 2014","51.48289","5.450722","verkoud"
"Haast niet geslapen.. Die verkoudheid wordt alleen maar erger 😩","september 2014","52.22216","5.174718","verkoud"
"Zo blij dat ik een x niet verkouden werd terwijl t rondgaat. Maaaar nee.. fml","september 2014","52.53373","5.723264","verkoud"
"Alsnog verkouden","september 2014","52.53373","5.723264","verkoud"
"Verkouden 😭","september 2014","51.62678","4.738335","verkoud"
"Kan die verkoudheid dan echt nooit ophouden??","september 2014","51.62245","5.176877","verkoud"
"Nou.. Hoesten, hoofdpijn en flink verkouden... Zat blijkbaar in de lucht, zit niet alleen thuis te niezen! 😫","september 2014","52.66202","5.625904","verkoud"
"Verkouden, nog steeds 😞😞","september 2014","51.55891","5.689407","verkoud"
"Zooo verkouden 😞","september 2014","52.30444","4.669304","verkoud"
"Heb nog een week vakantie maar ben heel erg verkouden, karma","september 2014","52.38808","5.227407","verkoud"
"Echt heerlijk om verkouden te zijn... 😩","september 2014","51.64922","3.932534","verkoud"
"@Hubert3621 het gaat nu nog niet zo goed. Ben verkouden en heb straks training","september 2014","52.09930","5.036074","verkoud"
"Nog steeds snotjehemelverkouden 😨 en ik loop al de hele dag af en aan te niezen.... 👃","september 2014","52.03399","5.551556","verkoud"
"Eerste werkdag na het wk zit er weer op. Lekker verkouden aan het worden. Dat heeft het lijf goed weten te onderdrukken afgelopen week :-)","september 2014","51.91169","4.430179","verkoud"
"Verkouden ✌","september 2014","52.24451","5.173670","verkoud"
"""@lvelay_: Ik ben zo verkouden hè.. Wie wil me snot likken""

Gatverdamme?","september 2014","52.15515","4.466049","verkoud"
"Zijn nu al serieus mensen verkouden","september 2014","53.01006","6.758615","verkoud"
"Ik word echt gek van verkoudheid","september 2014","51.64908","3.932463","verkoud"
"Bah! Wie heeft mijn stem gevonden en zou zo vriendelijk willen zijn hem te retouneren? BVD! En iemand zin om mijn verkoudheid over te nemen?","september 2014","51.63110","5.420048","verkoud"
"Verkouden als een malle :((","september 2014","53.18744","6.597575","verkoud"
"Dacht je van de verkoudheid af te zijn. Is het weer terug.","september 2014","51.23377","6.052637","verkoud"
"School begint, ben weer lekker verkoude, lekkere weer komt er weer aan, en me eigen tijd is verneukt","september 2014","52.15561","5.386051","verkoud"
"Blegh voel me zo slecht door die verkoudheid","september 2014","51.48786","5.438927","verkoud"
"Altijd verkouden. 😭","september 2014","52.95279","6.365338","verkoud"
"Radom tweet, keelpijn en hoofdpijn en.....  Verkouden, heeft iemand een idee waarmee ik t kan oplossen?","september 2014","51.83413","4.347432","verkoud"
"En dan ben ik al verkouden 😪","september 2014","52.40985","5.307764","verkoud"
"Altijd fijn om verkouden wakker te worden + een zere keel.","september 2014","51.86523","4.605213","verkoud"
"Super verkouden zijn, echt vervelend","september 2014","52.66673","5.597207","verkoud"
"Ik ben zo verkouden dat toen ik de rijschool belde me gevraagd werd of ik soms verkouden ben","september 2014","52.23902","6.877322","verkoud"
"verkouden kkr","september 2014","51.57320","4.644021","verkoud"
"''Zo Mariek, beetje verkouden?'' ''Nee, dat is nog mijn ijvo-stem...'' #truestory","september 2014","52.01083","5.037336","verkoud"
"Fucking koud en verkouden 😁😔😒😞","september 2014","52.29632","6.931111","verkoud"
"En nu ben ik suhuuuuuper verkouden echt hoe kan dit opeens","september 2014","51.37806","6.140528","verkoud"
"Verkouden 😪","september 2014","51.68250","5.137215","verkoud"
"Dat ik-moet-niezen-maar-het-lukt-niet moment #verkouden","september 2014","53.14726","5.743399","verkoud"
"“@iiAMDENISEx: @koemetdoekoe jaaa maar ik ben nog beetje verkouden drm”ik begin t nu te krijgen ? Lijkt wel of je me aansteekt via de app","september 2014","51.42185","5.454817","verkoud"
"Vreselijk verkouden! Word weer een leuk nachtje hoesten 😔","september 2014","52.76208","6.886508","verkoud"
"#snipverkouden","september 2014","53.34507","6.649023","verkoud"
"Okeeeyyyy.... Waarom is het altijd zo als ""verkouden"" ben dat ik meteen 1 geïrriteerd oog heb..... WHY! Just telle why :''(","september 2014","52.87016","6.004571","verkoud"
"Change your life - Iggy Azalea ft. T.I. op . Zo slapen , zo''n spierpijn en verkouden en morgen nog ortho , maar gelukkig vroeg vrij morgen 🙌","september 2014","53.10975","6.104984","verkoud"
"Kutverkoudheid. #geenslaap","september 2014","51.83821","4.637988","verkoud"
"Keel pijn verkouden lkkr gevoel man","september 2014","53.16992","5.438605","verkoud"
"Verkouden as fuck","september 2014","52.64464","5.039530","verkoud"
"Bleeeehgghhh verkouden met dit weer is no fun. Helemaal niet als je van veenendaal naar almere moet reizen.","september 2014","52.22723","5.179315","verkoud"
"Zo verkouden he.. 😔","september 2014","50.88822","5.922006","verkoud"
"Verkouden mann","september 2014","51.88889","5.079461","verkoud"
"Verkouden as fuck. 😧","september 2014","51.82955","4.703717","verkoud"
"Zoo verkoudennn ..","september 2014","51.45647","4.643426","verkoud"
"Stront verkouden.. Dus lekker me bedje in #hatsjiee","september 2014","52.50886","4.668254","verkoud"
"ok broer je hebt mn fucking aangestoken met je fucking keelpijn en verkoudheid dus vanaf nu als je ziek ben mag je niet thuis komen mvg xx","september 2014","52.50456","5.480873","verkoud"
"Hoe kun je zo verkouden worden in 1 fucking dag, ugh.. 😭😭","september 2014","53.35673","6.382637","verkoud"
"Verkouden enso","september 2014","52.08393","5.209519","verkoud"
"ik word wakker inneens verkouden","september 2014","51.51885","4.464318","verkoud"
"zo erg verkouden pffff","september 2014","52.13547","6.224138","verkoud"
"Snif, snotter, kuch. Dit komt nu ècht niet uit! #snipverkouden","september 2014","51.99379","5.689079","verkoud"
"Dan mag ik wel verkouden zijn, maar de wollen sokken gaan toch nog even in de kast. #heerlijkweer","september 2014","52.40639","4.631768","verkoud"
"Lekker verkouden. 😖","september 2014","53.20683","6.590076","verkoud"
"Verkoudheid gelukkig beetje op zijn retour. Ellende.","september 2014","52.70293","5.758727","verkoud"
"Stomen helpt echt als je verkouden bent 😌👌","september 2014","52.01242","5.094325","verkoud"
"lekker verkouden, helemaal leuk 😔","september 2014","52.68729","5.737090","verkoud"
"Strond verkouden + keelpijn as fck dankjewel hoer @NathPosthuma 😘","september 2014","53.02406","6.598464","verkoud"
"""@shortymaroccain: Ziek in bed met koorts en verkoudheid, lekker hoor."" Lkkr","september 2014","50.92980","5.921487","verkoud"
"Mhh de verkoudheid is veranderd in ziekjes voelen.","september 2014","52.00947","4.746445","verkoud"
"Goedemorgen, flink verkouden en last m''n keel bleh gelukkig laatste dagje werken. Hierna een week vrij :)","september 2014","51.59543","4.780457","verkoud"
"Goodmorning &amp hallo vreselijke keelpijn &amp verkoudheid #fuckdit","september 2014","51.97887","5.735996","verkoud"
"Meisje, oke je bent verkouden maar ik kan je nog je neus horen ophalen in swahili","september 2014","52.45870","4.807500","verkoud"
"Verkouden asf.😔","september 2014","52.08184","5.212836","verkoud"
"Echt verkouden👎😒😷","september 2014","52.29568","6.812050","verkoud"
"Strontsverkouden 😒👌","september 2014","50.77733","5.706306","verkoud"
"Buikpijn, hoofdpijn, Verkoude &amp las van me keel ! Gaat top man 👌😒","september 2014","52.03562","5.567034","verkoud"
"Verkouden , ugh","september 2014","52.17637","6.704380","verkoud"
"Zo verkouden lekker met een dekentje op de bankk","september 2014","50.91157","5.953430","verkoud"
"Ben verkouden","september 2014","51.86584","4.535971","verkoud"
"Meestal is n verkoudh3id na 2 dagen max wel weg. Dit keer ineens niet. Waar the fuck slaat dit in godsnaam op?","september 2014","52.01020","4.744268","verkoud"
"Dislike voor verkouden zijn","september 2014","52.97996","5.647187","verkoud"
"Kk verkouden..😔","september 2014","52.08185","5.212823","verkoud"
"Beetje verkoude  (","september 2014","51.33464","3.830484","verkoud"
"Verkouden","september 2014","52.07723","5.088575","verkoud"
"De zenuwen,  niets meer dan de zenuwen. Mn poot doet zeer, ik word verkouden, ik heb niet genoeg getraind.  Pfhh,  ik ga even grasmaaien :)","september 2014","52.66709","6.427777","verkoud"
"begin ook lekker verkouden te worden..","september 2014","52.65340","4.811291","verkoud"
"""@xSrvdz: Ik haat verkouden zijn.""","september 2014","52.65341","4.811294","verkoud"
"Verkouden...😩😷","september 2014","50.93152","5.928590","verkoud"
"“@sharonbaas: Dislike voor verkouden zijn”","september 2014","51.46498","5.489551","verkoud"
"@bami als thuiswonende een oase van rust na een drukke week in het Friese land. Verder nog beetje aan het uitzieken van verkoudheidje 😴","september 2014","52.70300","5.758874","verkoud"
"Snipverkouden op weg naar de Balie, a l''exposition de @cableclair , volgestouwd met Red Bull en paracetamol. Yeeha!","september 2014","52.33892","4.857724","verkoud"
"slapen. ben zo moe en verkouden :s","september 2014","52.65338","4.811303","verkoud"
"Omg zie er echt niet uit vandaag met me verkouden kop :(","september 2014","52.50464","6.113017","verkoud"
"Bijna 9.00 goed verkouden moet de dames van @Brakkenstein al om 9.30 voetballen bij @JulianaMalden @zondagHKC","september 2014","51.78354","5.846317","verkoud"
"Vanmdiddag hier @JulianaMalden - @MSCMeppel  @zondagHKC  door verkoudheid niet mee naar @AFCArnhem - @Sportclub_NEC http://t.co/DO65EXBy1p","september 2014","51.78288","5.847268","verkoud"
"iedereen is verkouden ofzo","september 2014","52.65340","4.811241","verkoud"
"“@mainiacFORevaaa: wat kun je doen tegen verkoudheid” stomen","september 2014","51.85903","4.391425","verkoud"
"Beetje verkoude...","september 2014","52.64928","5.087676","verkoud"
"M''n verkoudheid mag nu ook wel weggaan hoor..😔","september 2014","52.08182","5.212869","verkoud"
"Snotverkouden en gezellig met @YvankaH en @sanderkoenen bij @Weekendschool partnerdag. http://t.co/DvXGHSE7SM","september 2014","52.16050","5.006173","verkoud"
"Omg ik ben zo erg verkouden","september 2014","51.77810","5.505494","verkoud"
"@Debzels dit weekend koorts en wat verkouden maar verder super!","september 2014","53.07479","5.739145","verkoud"
"De R is in de maand en ik ben gelijk snipverkouden. Dit komt me wel héél slecht uit, maar een virus vraagt niet of je tijd voor hem hebt.","september 2014","52.51736","6.110574","verkoud"
"Denk ik weer beter te zijn, ben ik facking verkouden en hoofdpijn 😒 wat heb ik toch een top leven 👍","september 2014","51.77816","5.505215","verkoud"
"Bleh ben verkoude geworden","september 2014","52.52690","4.709250","verkoud"
"Nu slapen, #verkouden😓😷","september 2014","51.35162","5.474258","verkoud"
"Terug van vakantie. Kapot. Meh. Slapen! #reis #kindjes #moe #verkouden #prikogen #snot #zwanger #buik","september 2014","52.23428","5.196738","verkoud"
"Verkouden","september 2014","52.96181","4.747927","verkoud"
"Altijd als ik verkouden ben denk ik ik.moet me neus ersf snijden","september 2014","52.96180","4.747875","verkoud"
"Tragisch mooi beeld van een verkoude fenna en de prullenbak http://t.co/kkQJuHaHXe","september 2014","51.60742","5.144527","verkoud"
"Alvast naar met mn verkouden kutbek in bedje, slapen lukt alleen nog niet voor de komende 3 uur.","september 2014","52.25903","4.498165","verkoud"
"Bijna niet geslapen bc verkoudheid 😔","september 2014","52.94975","4.760906","verkoud"
"#hoesten #verkouden #stembeetjeweg #goedbeginvandevakantie👍","september 2014","51.89164","5.083186","verkoud"
"moe, misselijk, verkouden... 🔫","september 2014","52.53332","4.655235","verkoud"
"Zouden dit teveel vitaminnen zijn of zou het mijn verkoudheid verhelpen http://t.co/Io3jNcgzZ3","september 2014","51.60733","5.144643","verkoud"
"Dampo verkoudheidsbalsem, mooi woord, fijn spul....niet in je oog #frisseblik","september 2014","52.09294","5.102325","verkoud"
"Nog erger verkouden #whut","september 2014","52.73556","6.162123","verkoud"
"Zo verkouden als wat, fijn ✌️","september 2014","52.31112","5.593487","verkoud"
"Facking verkouden!!","september 2014","53.22669","6.526110","verkoud"
"Pff lekker dan verkouden en enorm veel keelpijn....","september 2014","51.58328","5.707868","verkoud"
"Nog steeds verkouden 😬🔫🔫","september 2014","52.15627","5.368854","verkoud"
"Cause of death: verkoude","september 2014","51.60748","5.144485","verkoud"
"@boudog allebei waarschijnlijk waar. Verkoudheid vooral killing.","september 2014","51.72265","5.312836","verkoud"
"lekker verkouden 😔","september 2014","52.65104","6.748157","verkoud"
"Verkouden 😪","september 2014","52.21453","6.863154","verkoud"
"ik ben zo verkouden dak als een vent klink man","september 2014","51.55650","4.632453","verkoud"
"Strontverkouden en met traanoogjes in de trein naar Purmerend. Er zijn leukere dingen in het leven.","september 2014","52.13407","5.036887","verkoud"
"Insomneusia. Stront verkouden, wakker liggen en niet kunnen slapen.","september 2014","52.50407","4.939008","verkoud"
"En we zijn weer wakker, veelte kort kunnen slapen.. 😪😩 
Moe, en stront verkouden","september 2014","51.32866","3.485834","verkoud"
"Zo verkouden he damn","september 2014","52.66044","4.768921","verkoud"
"Verkouden...","september 2014","51.15369","6.072038","verkoud"
"Mijn verkouden oog is how i get the guyz .. http://t.co/WJrIJvqTXF","september 2014","51.60747","5.144601","verkoud"
"Hoofdpijn en verkouden","september 2014","51.85178","4.524649","verkoud"
"Verkouden &amp keelpijn yah thankyouu","september 2014","52.02326","5.566398","verkoud"
"Yes weer verkouden","september 2014","52.04504","4.643283","verkoud"
"En na m''n dutje, heb ik niet alleen buikkrampen maar ook nog is keelpijn, verkoudheid en hoofdpijn","september 2014","51.85861","4.391972","verkoud"
"k haat t zo hard om verkouden te zijn gvd","september 2014","51.02953","5.815710","verkoud"
"Spontaan verkouden worden, ik kan dat dus.","september 2014","53.21426","6.551828","verkoud"
"Verkouden iew","september 2014","51.47766","3.821757","verkoud"
"Inspiratie hebben om een artikel te schrijven als je snotverkouden bent is lastig. Maaaar we gaat ''t gewoon even doen!","september 2014","52.04562","5.336627","verkoud"
"Getsie... Keelpijn, hoofdpijn, spierpijn, hoofd vol snot, droge mond, hoesten... Blegh... #WilNietVerkoudenZijn","september 2014","52.09388","4.388658","verkoud"
"Inspiratie hebben om te schrijven als je snotverkouden bent is lastig. Maaaar we gaan ''t gewoon doen!","september 2014","52.04566","5.336637","verkoud"
"Pijn,verkoude,keelpijn alle symptonen van griep heb ik maar waar is de griep!!!???","september 2014","51.58326","5.707811","verkoud"
"Juww lekker verkouden 👎😪😥","september 2014","51.15348","6.072169","verkoud"
"Ik luisterrr liever naar de verkoude mart smeets , dan dat ik dat slechte voetbal zie #SLOvUSA","september 2014","51.67973","5.125589","verkoud"
"Snipverkouden..... #zomaareenseenstoombadje","september 2014","51.79873","5.209406","verkoud"
"Alles zit dicht. #verkoudheid #gaweg #bah","september 2014","51.46897","5.729513","verkoud"
"Pff rot verkoudheid 😪","september 2014","52.54718","4.663458","verkoud"
"Snipverkouden en koorts. Kom maar door met recepten voor de beste grog. Ik moét vanavond echt naar Massive Attack. http://t.co/KtPvLktPJW","september 2014","51.80102","5.338439","verkoud"
"Denk je dat je  verkoudheid eindelijk bijna weg is, komt t weer terug ohw...","september 2014","51.57012","3.704291","verkoud"
"@AdrianaKessens o, dat is vervelend. Beterschap met de verkoudheid. Probleem met de auto al opgelost?","september 2014","52.32078","5.082333","verkoud"
"Zo verkouden, ik ruik niks uugh","september 2014","51.68574","5.077990","verkoud"
"Straks naar de dokter: Erg moe, duizelig, verkouden, misselijk.. Ik hoop tot vrijdag!","september 2014","52.57485","6.641396","verkoud"
"kut verkoudheid 😭😷😷","september 2014","51.02953","5.815712","verkoud"
"Beetje verkouden","september 2014","52.30403","6.501107","verkoud"
"Ahh, zo verkouden","september 2014","51.45447","5.477738","verkoud"
"Verkouden,moe en buikpijn jupp lekkere combinatiee 😞😞","september 2014","51.48683","3.890184","verkoud"
"Ook vandaag weer niet kunnen trainen.. Nog steeds verkouden, oorpijn en hoesten 😩 #thedaysafterkermis","september 2014","52.49397","5.068534","verkoud"
"Dood verkouden","september 2014","51.95962","5.853756","verkoud"
"verkouden😞","september 2014","51.61352","5.293030","verkoud"
"ik haat verkouden zijn. 😩","september 2014","51.97998","5.644929","verkoud"
"badmood kutverkoudheid...pff","september 2014","50.85598","5.791313","verkoud"
"weer strontverkouden, weer een slapeloze nacht! 👎","september 2014","51.97998","5.645027","verkoud"
"trainingsschema maken voor t sporten en dan maareens naar bed, kut verkoudheid en hoofdpijn houd me wakker.","september 2014","51.97999","5.644959","verkoud"
"Verkouden","september 2014","51.90909","5.729390","verkoud"
"@Zoewey wel goed, alleen super verkouden, dus niet echt fijn om uit mn bed te moeten","september 2014","51.52669","5.479724","verkoud"
"Niet vooruit te branden, hup hup kleren aan en klaarmaken om te werken tot 3uur. #Verkouden #aangestoken #nietfit.","september 2014","53.30486","5.790776","verkoud"
"Er zijn ook vast verkouden clienten -) sniffend acteren vandaag","september 2014","52.38119","6.134353","verkoud"
"Verkouden...","september 2014","52.51793","4.698724","verkoud"
"En dan.wordt je naar huisgestuurd omdat je verkouden.bent😏","september 2014","50.85168","5.715149","verkoud"
"Tussenstand: 2,5 uur wakker, 1,5 uur college, 1 pakje zakdoekjes versleten. #verkouden","september 2014","52.23851","6.859439","verkoud"
"Verkouden* duhuh","september 2014","51.49476","3.931769","verkoud"
"@kellyegberts mooi, verschikkelijk ben verkouden niet meer normaal..","september 2014","51.98001","5.644998","verkoud"
"Zo die verkoudheid wordt eindelijk wat minder :) en dat in je vakantie","september 2014","51.58237","4.752119","verkoud"
"Dat komt goed uit, op mijn thuiswerkdag verkouden worden. Zo kan ik niemand besmetten en kost het me geen ziektedag.","september 2014","51.42143","5.504933","verkoud"
"Keelpijn &amp verkouden. Hoppa dat word wat haha.","september 2014","51.01151","5.817480","verkoud"
"Yep, ben toch echt verkouden...geen zin in en geen tijd voor,maar ik voelde het al aankomen :-s","september 2014","51.80863","4.671585","verkoud"
"Bang dat ik zie wordt keelpijn en verkouden enso","september 2014","52.00447","6.343497","verkoud"
"Guddumme verkoudenn","september 2014","52.66181","6.478825","verkoud"
"verkoudem😞","september 2014","51.61351","5.293084","verkoud"
"Hoofdpijn,keelpijn,neus dicht hallo verkoudheid🙋😪","september 2014","50.87351","6.009479","verkoud"
"fijn altijd als je verkouden bent al dat slijm in je strot waar je misselijk van word -,-","september 2014","51.97864","5.664981","verkoud"
"De zomer is nauwelijks voorbij en ik word alweer verkouden, bah..","september 2014","52.79224","6.639092","verkoud"
"@kuhuuuut ik doe geen coke ben slechts verkouden","september 2014","51.57635","5.185893","verkoud"
"is het hooikoorts weer want nu mijn verkoudheid overgaat voel ik allergien opkomen","september 2014","51.57632","5.185902","verkoud"
"Verkouden als de tering, en dan ook nog eens griep erbij 😪","september 2014","52.10229","5.116675","verkoud"
"Zometeen nog een avondje werken tot 9 en dan heerlijk slapen. Veel te verkouden om wakker te zijn.","september 2014","53.25871","6.038505","verkoud"
"en verkouden #kutzooi","september 2014","51.86825","6.366210","verkoud"
"Het moment dat je zo verkoudeh bent dat je het geeneens meer goed kan schrijveh 😞","september 2014","52.51096","4.943156","verkoud"
"@BekeOlyrhook wat leuk joh!!! Hier flink verkouden, maar komt goed, veel vitamientjes en rustig weekend:-) geniet jij lekker na!!","september 2014","52.38142","6.134370","verkoud"
"Spierpijn, verkouden en keelpijn... Jeezz krijg ik de griep ofzo? Ik wil dat niet!! En als ik het krijg ga ik niet zielig op de bank liggen!","september 2014","51.89276","6.369232","verkoud"
"Zoooooo verkouden, niet normaal","september 2014","52.10227","5.116490","verkoud"
"Snipverkouden op mn zus dr bank hangen.. en daar blijf ik vannacht ook maar lekker liggen :)","september 2014","52.70873","5.753027","verkoud"
"Ben fucking verkouden man","september 2014","51.48799","4.306127","verkoud"
"Ik heb een verkoudheid waar je u tegen zegt. Wat een ellende.","september 2014","51.92393","4.482251","verkoud"
"@mleen1973 goedemoggelgroeten en welkom in de wereld van verkoudheid.","september 2014","51.51315","3.880395","verkoud"
"Kan het nog erger worden? #geenweekeind #verkouden","september 2014","51.96444","5.578163","verkoud"
"Verkouden 😔","september 2014","52.46612","4.805684","verkoud"
"Waarom bestaat verkoudenheid","september 2014","53.19572","5.534955","verkoud"
"Dat je kiplekker je bed in gaat en dan snotverkouden wakker wordt! #feest! ...*op de fiets springt naar de drogist voor zakdoekjes* 😷","september 2014","52.00241","4.350561","verkoud"
"Word lekker verkouden en last van keel krijgen, Jeeej. -_-","september 2014","51.58618","5.003462","verkoud"
"Verkouden :(","september 2014","52.08539","5.617236","verkoud"
"Alleen ook maar voor m''n keel en verkoudheid.","september 2014","52.98331","6.529653","verkoud"
"Laatste paar dagen als ""tiener"" breng ik verkouden door heeft m''n lichaam besloten.","september 2014","52.63670","4.750923","verkoud"
"Ik heb t koud en ik ben verkouden en ik zie dr ziek uit. Wtf.","september 2014","50.99194","5.843329","verkoud"
"Oke, fucking verkouden slapen, doei","september 2014","52.04327","4.482084","verkoud"
"Fk verkouden buikgriep","september 2014","53.32457","5.999072","verkoud"
"Lekker stront verkouden wakker worden.","september 2014","52.06911","4.496989","verkoud"
"Strontverkouden weer naar Harderwijk 😖 (@ Station Deventer in Deventer, Overijssel) https://t.co/2RtQAXuoVh","september 2014","52.25745","6.160455","verkoud"
"verkoudheid heeft me de hele nacht gekost.. mn hoofd zo moe 😭🔫","september 2014","51.89264","6.383417","verkoud"
"@AmberSHIZZLE Awhh beterschapjes. Ik ben ook ecbt stront verkouden en buikpijntjes.","september 2014","52.06909","4.497046","verkoud"
"strontverkouden --''","september 2014","52.37430","6.452444","verkoud"
"Ik heb echt een kut stem door me verkoudheid 😪","september 2014","52.10225","5.116456","verkoud"
"Kats verkouden gvd","september 2014","52.66636","6.751506","verkoud"
"Verkouden 😒","september 2014","51.48670","3.890371","verkoud"
"Koppijn verkouden ba
h","september 2014","53.13346","6.575138","verkoud"
"Koppijn en verkouden bah😪","september 2014","53.13346","6.575138","verkoud"
"Verkouden 😓","september 2014","52.15195","5.404317","verkoud"
"@BritteStruck ja ze was zo moe. Verkouden en dan alle energie weg. Kijk Papa Alex krijgt ook #zonne-energie http://t.co/Hk52FxNpXR","september 2014","52.26329","6.159382","verkoud"
"@Annemannie @NOS Verkouden!","september 2014","52.06589","5.130090","verkoud"
"Zo verkouden me neus is net niagra falls","september 2014","51.91459","4.388609","verkoud"
"Ik haat die kut mug op mn kamer.. Heb echt last van mn keel en stem. Verkouden en ziek 😩😭😷","september 2014","51.88140","5.603725","verkoud"
"Verkoude blahh","september 2014","51.84939","5.840763","verkoud"
"Niesbuien en dan hoofdpijn krijgen, altijd leuk #feeling #sick #verkouden","september 2014","51.59643","3.848083","verkoud"
"Pffff mAandagochtend na een helse nacht met verkouden dochter #tijdvoorkoffie #veelkoffie","september 2014","51.54819","5.038111","verkoud"
"Helemaal verkouden 😑","september 2014","52.02092","5.635476","verkoud"
"Hartstikke verkouden bah!","september 2014","53.14663","7.043611","verkoud"
"Oke ik lijk wel een zeehond.. #verkouden","september 2014","52.67851","5.676228","verkoud"
"Snotverkouden en een behoorlijk gare stem. Dit gaat volgens mij behoorlijk leuk op je radio klinken. Tof man.","september 2014","52.21410","4.921502","verkoud"
"Pfff...verkouden -,-","september 2014","53.18256","7.213295","verkoud"
"Voordeel van je verslapen is dat je de hele dag in je bed kan snotteren, zonder dat iemand last van je heeft! Stommeverkoudenheid","september 2014","51.57591","5.064644","verkoud"
"Verkouden als de malle","september 2014","52.79459","6.137510","verkoud"
"Ben ik nou gaar stoned of kanker ziek verkouden wutputut","september 2014","51.91425","4.389772","verkoud"
"Slapen... Morgen gewoon weer naar school. Dagje rust deed me goed 😁 #verkouden","september 2014","52.73436","4.755475","verkoud"
"Keelpijn, snotneus, kop als een draak. Daar ga je al. Het verkoudheidsvirus heeft zich naar Friesland verspreidt.","september 2014","52.93628","5.811466","verkoud"
"Is die journalist in China of net uit bed of verkouden? Klinkt zo raar #deochtend","september 2014","51.58813","4.988591","verkoud"
"Nog steeds verkouden","september 2014","51.90203","5.020900","verkoud"
"Alweer lekker verkouden😪","september 2014","52.34628","6.675854","verkoud"
"Verkoude zijn is niet leuk :(","september 2014","51.86698","4.670597","verkoud"
"Ik voel gewoon dat ik verkouden word en ik blame iedereen op school","september 2014","52.08746","5.160186","verkoud"
"Ik haat het om verkouden te zijn..","september 2014","52.69891","6.227481","verkoud"
"@Sebastian_176 ook al verkouden Sebas?","september 2014","52.69904","6.227192","verkoud"
"Door deze verkoudheid geen eens lucht meer krijgen, is toch wel erg vervelend..","september 2014","52.36637","5.252437","verkoud"
"Echt verkouden en keelpijn als de hel","september 2014","52.15154","4.509384","verkoud"
"Ondernemers zijn werklustig en positief ingesteld en worden daarom op een incidentele verkoudheid na, niet ziek....http://t.co/p6ismlpJpw","september 2014","52.18826","5.997635","verkoud"
"De combinatie verkouden zijn en een katten allergie hebben is niet zo chill. De tranen rollen over m''n wangen van het niezen.","september 2014","51.86358","6.050603","verkoud"
"Heel m''n bek dicht zitten, volgens mij wordt ik verkouden. 😭😭","september 2014","50.92533","5.945851","verkoud"
"Hoofdpijn, flink verkouden ik sliep op tijd begint de kleine man weer te huilen om niet te stoppen , ml is flesje proberen. Zucht :(","september 2014","51.68241","5.072519","verkoud"
"Proberen te slapen pfff erg verkouden. Maar toch door zetten en morgen weer dagje stage... #sweetdreams","september 2014","52.02258","5.652525","verkoud"
"Leuke avond gehad...nu met hoofdpijn naar bed!! Fijn verkoudheid!! Weltrusten! #gn","september 2014","51.90761","5.736671","verkoud"
"Verkouden zijn is heel leuk. Vooral ''s nachts. Als je er niet door kunt slapen. Heel leuk. Ja.","september 2014","52.13263","6.199972","verkoud"
"Ga half dood van een kkr verkoudheid 😭. Kan meteen niet meer slapen 😠","september 2014","52.35694","4.814800","verkoud"
"Ja hoor ik dacht t al, slapeloze nacht en stront en stront verkouden. Geef me weekend!","september 2014","50.92537","5.945718","verkoud"
"Echt iedereen is verkouden omg 😮","september 2014","51.93647","5.572181","verkoud"
"Als ik mn neus ophaal wordt er gelijk gedacht dat ik huil.. #vermoeiend #verkouden #goedemorgen","september 2014","52.34148","4.897049","verkoud"
"Hele dag janken want ik ben weer eens verkouden👍","september 2014","51.27163","3.900300","verkoud"
"Mega verkouden #griepjee","september 2014","51.83865","5.450394","verkoud"
