"tweet_text","tweet_datetime","latitude","longitude","keyword"
"@Mootje01 heb je griep ?","september 2014","52.37178","4.843593","griep"
"@Vakonov typgriep,  In Spore *","september 2014","51.83413","4.347366","griep"
"Niet fit dus keuze, of binnen blijven hangen of toch een klein rondje hardlopen en het sluimerende griepje er af rennen... Denk het laatste.","september 2014","52.16167","5.412277","griep"
"Griepachtig. Hopelijk geen #Ebola","september 2014","51.92507","4.242193","griep"
"Griepachtig sinds zondag. Kou gevat. Spierpijn in de nek. Paracetamol en plat op de bank.","september 2014","51.92507","4.242193","griep"
"Van de buikgriep af, ben ik nu verkouden. Mensjes toch, wat doen jullie mij aan?","september 2014","51.22550","3.798152","griep"
"Lekker or die griep je bleven zweten","september 2014","52.66692","5.611841","griep"
"Erik niet #lekkerwakker :( Auto halverwege weer omgedraait.. #griep #nietsappelnvandaag @slamfm @joostvanderadio http://t.co/xDlJ2D7Jlr","oktober 2014","52.28277","6.526767","griep"
"Ook zo ongeveer 8 uur daadwerkelijke slaap gehad vannacht. Dat griepje wist niet wat ''m overkwam. #jamaar #stop","oktober 2014","52.32437","4.942344","griep"
"Met verlof en griep. En mn mailbox stiekem toch elke ochtend vol. Afstand nemen is best lastig. Griepie zal wel zelfbescherming zijn. -)","oktober 2014","51.74703","4.382152","griep"
"@rintske beterschap nog even laatste dagje! #griep","oktober 2014","52.47023","6.052676","griep"
"Me keel is al 3 dagen naar de klote. Licht griepje. Benieuwd wat er voor schapen geluid morgen uit komt na vanavond. Pakken die jeannetjes!","oktober 2014","51.64494","4.606324","griep"
"@Sji3ns deze is dus voor jou!Haha al is deze foto niet van vndaag,zus ligt in bed met buikgriep,maar still going strong!Jij dan mooie vrouw?","oktober 2014","52.06236","4.534504","griep"
"@Mrs_Damen ah dus toch voorteken v griep die hoofdpijn... Beterschap!","oktober 2014","53.07470","5.739129","griep"
"@nicola_mscarter gats! Heerst he! Buikgriep!  Beterschap voor mn vriendje!","oktober 2014","51.79938","4.733949","griep"
"1dagje thuis en dan wekend heb griep :(","oktober 2014","52.28858","5.261661","griep"
"Bluh, ik haat buikgriep! #waaromisdatzobesmettelijk","oktober 2014","51.98856","5.910422","griep"
"@JolandaR15 zeg dat wel haha lichte griepverschijnselen rommelig in de maag.Steken in het hoofd dus rustig aan","oktober 2014","51.95706","5.906567","griep"
"@JolandaR15 Hoor ook meer mensen.Geen griep dat je in bed moet liggen maar van het type kwakkelen","oktober 2014","51.95687","5.906309","griep"
"@MyrtheMalik  je hebt mij gezoend,ben je aangestoken! #griep# http://t.co/7lE6f2saPu","oktober 2014","52.45173","5.687617","griep"
"@gewoonmar hahaha snap ik met de griep. Tip... Van een wijntje knap je vaak op","oktober 2014","51.88461","5.433381","griep"
"In Nederland overlijden elk jaar 6000+ mensen aan griep","oktober 2014","52.02009","6.062353","griep"
"@Dave_MHL hoop dat het een griepje is","oktober 2014","51.80718","4.566570","griep"
"@ferrykrauweel hoop dat ze het mis hebben en dat het een griepje is","oktober 2014","51.80718","4.566570","griep"
"Ik probeer het uit alle macht tegen te houden maar voel iets opkomen..griep?","oktober 2014","52.45412","5.033244","griep"
"Een paracetamol en een kopje kippensoep doen wonderen #mixjevangriepenspierpijn","oktober 2014","52.14470","4.751218","griep"
"@woukevscherrenb @ADnl Hoe vaak moet het gezegd worden. Geen koorts of griepverschijnselen dan is er geen gevaar.","oktober 2014","52.32872","4.935794","griep"
"kom niet in mijn buurt!!! je krijgt griep.!! eigen risico!","oktober 2014","52.18992","6.897295","griep"
"@RebelByConcept @Hutspot020 jippie! Wel ff duimen dat er zich geen griep openbaart, ik voel wat hangen!","oktober 2014","52.45414","5.033250","griep"
"Hartstikke griep mensen, vandaag en ik denk morgen ook, kan er niet gewerkt worden. Gauw iets mee doen!","oktober 2014","52.45405","5.032972","griep"
"Dagje op de bank... Een lang en warm bad... Mascara op en ja hoor WE ZIJN ER WEER! 😉 #1-0voormamaagainstbuikgriep","oktober 2014","51.53554","4.218434","griep"
"Erik is #lekkerwakker! @slamfm @joostvanderadio Griep gehad.. Nu weer #sappeln Gisteren bbij @Louwmanexclu geweest:) http://t.co/hKSDHDF6pv","oktober 2014","52.28506","6.597407","griep"
"Spannende dag en ik ga een beetje grieperig zitten worden.  #dachthetniet #evenlangsdeetos","oktober 2014","51.77655","5.328739","griep"
"Volgens mij hangt er griep in de lucht.Rommelig in de maag en misselijk","oktober 2014","51.95706","5.906615","griep"
"@chaima99 oke als dat de griep verminderd zal ik zo eens naar de koffiecorner lopen hier op kantoor","oktober 2014","51.95711","5.906663","griep"
"Ben de griep na 2 dagen wel erg zat zeg.","oktober 2014","51.77118","4.454247","griep"
"#Griep de baas met het verdampen van essentiele #olien op je #werkplek #thuis of op #school.. http://t.co/tto9gypKMH","oktober 2014","52.21431","6.116521","griep"
"Net wakker , griep 😖","oktober 2014","51.94962","5.291893","griep"
"Pittig griepspuitje dit jaar. Geen energie en rillerig in bed.","oktober 2014","51.58337","5.092665","griep"
"http://t.co/AsAQpgXIna : Iedereen is verkouden, maar griep is nog niet in het land  - Hoofdpijn, keelpijn, lichte… http://t.co/geqsMYsDCX","oktober 2014","52.37723","4.898242","griep"
"NL : Iedereen is verkouden, maar griep is nog niet in het land  - Hoofdpijn, keelpijn, lichte koorts en een hoofd… http://t.co/q9HZwR6iQK","oktober 2014","52.39399","4.887256","griep"
"NL : Iedereen is verkouden, maar griep is nog niet in het land  - Hoofdpijn, keelpijn, lichte koorts en een hoofd… http://t.co/DXNLaSSmTX","oktober 2014","52.37387","4.903735","griep"
"NL : Iedereen is verkouden, maar griep is nog niet in het land  - Hoofdpijn, keelpijn, lichte koorts en een hoofd… http://t.co/BkWJ0DtKrd","oktober 2014","52.39399","4.887256","griep"
"Iedereen is verkouden, maar griep is nog niet in het land http://t.co/9ZRRa01cXZ","oktober 2014","52.41582","4.899902","griep"
"@lonn3k3 Good girl! -) Morgen gaan we even appen, ik duik nu m''n bed in. Ben helaas nog niet griepvrij. Gaan jullie dit weekend weg?","oktober 2014","53.20460","5.778936","griep"
"al weekje last van beetje griep ..","oktober 2014","53.01418","6.594807","griep"
"Goeiemorgen alleemaal pijn griep stijf cM de pillen brrrr.....","oktober 2014","51.94005","4.603894","griep"
"@watzijzegtcom Heftig griepje... Goed uitzieken is idd wel nodig. Bluh.","oktober 2014","53.20461","5.779026","griep"
"Jeetje, het halve team is geveld door de griep. Das echt niet handig...","oktober 2014","51.98647","5.850240","griep"
"Griepje te pakken... ziek op bed..","oktober 2014","51.39414","3.558480","griep"
"@eetskaas griep + overbelaste stembanden","oktober 2014","53.22314","6.525026","griep"
"@GewoonHiltje Hier ook gekwakkel sluipend griepje die niet wil doorzetten bah!","oktober 2014","51.95708","5.906615","griep"
"@GewoonHiltje vanavond maar wat eerder mijn bed in.Niet echt een griep dat je plat moet liggen","oktober 2014","51.95708","5.906644","griep"
"@GVerbaan griep en koortsblaar? bleeeeehhh","oktober 2014","52.22504","6.210894","griep"
"@mathijsbouman als Amerika niest, krijgt de AEX griep.","oktober 2014","52.33342","5.522224","griep"
"Als Duitsland een griepje heeft dan heeft Nederland koorts #Duitseeconomie in downward spiraal en dan zou het goed gaan? #rutteretoriek😕😕😕😏😉","oktober 2014","52.11275","4.358021","griep"
"Slechter kan je het weekend niet ingaan....Griep 🙈😓 @ Fstreet http://t.co/AeaTglQm6S","oktober 2014","52.40224","4.644278","griep"
"“@xnoukk_: @plsbo kiek, wie begriept mekaar” heulmal meuj","oktober 2014","52.56798","5.941925","griep"
"Gehinderd door een vervelende (keel)griep. Hpor anderen ook. Wat is dit nu weer... Natuurlijk wel naar de #wijninstituut stand op #detasty","oktober 2014","52.04401","4.389884","griep"
"@Kabbelendbeekje wat is er dan? Griep","oktober 2014","51.93582","6.125218","griep"
"Heerlijk, zo''n kater die overgaat in voedselvergiftiging/buikgriep/ebola.","oktober 2014","51.98416","5.921503","griep"
"Mogge. #zondag #griep #koffie","oktober 2014","52.46961","6.072324","griep"
"“@officialdioni: Cassius heeft me aangestoken met z''n griep 😷” ja mijn vriendin bij mij ook !! Lekker vrienden hebben wij haha","oktober 2014","51.78265","5.849573","griep"
"“@officialdioni: Cassius heeft me aangestoken met z''n griep 😷” stoute Cassius","oktober 2014","51.93285","4.490757","griep"
"Walalala Dioni heeft griep! Ik ben je personelijke zuster ❤❤❤ @officialdioni","oktober 2014","52.07527","4.304502","griep"
"Mijn eerste kopje koffie sinds 2 dagen #buikgriep #herstel #slap","oktober 2014","51.94476","5.936640","griep"
"@JantenCate @PC4T Appels met Peren, in jouw voorbeeld is er geen keuze te maken, zo kan je ook niet verbieden griep te krijgen toch?","oktober 2014","51.88183","4.556789","griep"
"Hallo allemaal weer griepvrij....pfff","oktober 2014","51.94003","4.603881","griep"
"Een zondag zonder stem geluid.. Lekker rustig😜 #Geenfeestjemaargriep","oktober 2014","51.65259","3.897906","griep"
"@AjaxFoundation  de 5 km gelopen. Lekkere rijd 27 min. Nu grieperig","oktober 2014","52.14937","4.485193","griep"
"Soort van onbestendig griepje bij terugkomst! Thnk god it was only Greece #koudje","oktober 2014","52.78797","4.794604","griep"
"Na bijna een week vol buikgriep weer eens op weg naar kantoor (@ Trein Leeuwarden - Groningen) https://t.co/WNpjWeRnsa","oktober 2014","53.20238","5.841254","griep"
"Plan van aanpak vandaag #keepcalmandstayinbed #buikgriep","oktober 2014","51.94473","5.936766","griep"
"Mogge. Bonkend hoofd, snot en... Oooh wacht. Zo begon ik gisteren ook al. #griep #paracetamol en #koffie","oktober 2014","52.46963","6.072358","griep"
"F... you herfst griep! http://t.co/xjvsCcmaC0","oktober 2014","52.35567","4.913787","griep"
"Wie bedenkt het nou om mij de griep te geven in me vakantie 😢.","oktober 2014","52.49686","5.423175","griep"
"@erikvandenbroek pfff....ze zijn met hamers in mn hoofd bezig geloof ik..bah! Denk dat ik het volgende slachtoffer van de griep ga worden!","oktober 2014","51.81195","4.709550","griep"
"Ik heb er hard tegen gevochten, maar het is helaas mislukt: ook ik lig met griep op bed :(","oktober 2014","52.04743","5.649776","griep"
"Thanks griep je komt op het perfecte moment #not","oktober 2014","51.43858","5.473755","griep"
"@JesperLeefbaar hangt er ook 1 in tussenwater? Ik heb de griep dus kan even niet zo ver maar die selfie MOET ik hebben natuurlijk (0:","oktober 2014","51.86448","4.371417","griep"
"Mannen van @grenswerkvenlo geniet van de opening, ''Breek de tent af!'' Helaas houdt een griepje me thuis vandaag. ''Van harte gefeliciteerd!''","oktober 2014","51.36705","6.167668","griep"
"Typgriep","oktober 2014","52.04206","5.095218","griep"
"Koud, warm, keelpijn, verkouden...Kortom : grieperig.","oktober 2014","52.35480","6.668802","griep"
"Niet fijn als koorts je wakker houd! #griep","oktober 2014","50.91833","6.039062","griep"
"Vandaag griep prik gehaald. Dit jaar geen last van!","oktober 2014","51.59862","4.718583","griep"
"Helaas wat grieperig naar persconferentie Berlinde de Bruyckere @S.M.A.K. Gent (solo expo vnf 17/10) daarna opening @CircoCircolo Liempde.","oktober 2014","51.56556","5.081320","griep"
"Taart voor afd. #Nierziekten @radboudumc Al jaren koploper #griepvaccinatie  HoofdVK  #SuzievNeerven spil! @VenVN http://t.co/KZjDwGLKrp","oktober 2014","51.82289","5.860578","griep"
"Weer thuis, ik heb een griepje. Yeeh (@ moeshof Berghem) https://t.co/bv2KY8Mpa0","oktober 2014","51.76814","5.568940","griep"
"Die 14km van vanmorgen was geen goed idee.  Voelde me ook al niet fitt. #pijn #griep. @loopmaatjes @hardloopmoeders","oktober 2014","52.01022","6.354211","griep"
"Een lang weekend voor de boeg. Maandag en dinsdag "" vrij "". Uitrusten en uitgriepen.","oktober 2014","52.35491","6.668796","griep"
"U hoort het. Ebola in Amerika is eigenlijk een pittige griep. Dan hrlpt een hug van Obama best wel. #Journaal","oktober 2014","52.10470","5.170042","griep"
"Bijna heel de dag geslapen en gewoon nog steeds moe -.- #griep","oktober 2014","51.88841","5.289145","griep"
"Stille hoop dat een griepje aan me voorbij ging.. Helaas😒..","oktober 2014","52.97563","6.969527","griep"
"Na griep heerlijk rondje Leiden - D''Haag gefietst met zomerse temperaturen! Nu fris en fruitig Hed Kandi en pasta! http://t.co/MsTumrwCj8","oktober 2014","52.16086","4.494054","griep"
"Ik haat griep. (@ moeshof Berghem) https://t.co/fpxPkQoDN5","oktober 2014","51.76814","5.568940","griep"
"Het lijkt erop dat ik een Londens griepje mee naar huis heb genomen","oktober 2014","52.19542","5.377745","griep"
"@Linchen05 Dankjewel Liefje! Ja vind ik ook!  Heb de hele nacht wakker gelegen! Buikgriep &amp Hoofdpijn! Nu lekker onder de Wol! XXX😘","oktober 2014","53.41613","6.727539","griep"
"Zodadelijk @Pushheren1 in Breda tegen Den Bosch. Quint van der Weerden ontbreekt wegens griep, Hugo van Mol speelt ondanks lichte blessure","oktober 2014","51.58216","4.810097","griep"
"@Ellie49Eliza nee griep wil niet weg :-(","oktober 2014","51.85041","4.362353","griep"
"@Ellie49Eliza ik heb al heel wat jaren geen griep gehad.","oktober 2014","51.85040","4.362426","griep"
"#griepverschijnselen binnen een dag wegwerken door in de middag extra een uur te slapen in bed en goed te eten/drinken #ikkandat","oktober 2014","52.21096","6.867011","griep"
"Nog 2 dagen weekend. Heerlijk, relaxen en wat uitgriepen nog.","oktober 2014","52.35489","6.668653","griep"
"@Yungleijten griep.","oktober 2014","52.33531","4.776854","griep"
"@Legekip goeiemorgen! Hmm.. Keel Voelt nog wat onzeker aan maar denk het wel! #griepje #zostajebijmarcozoligjeziekinbed gek hè?","oktober 2014","52.21135","6.868161","griep"
"Ziek thuis sessie  i hate  this  klote  griep  dan maar slapen  en  op  YouTube filmpjes kijken","oktober 2014","52.28856","5.261441","griep"
"Werken met griep , goed id ? Betwijfel het","oktober 2014","52.00535","5.568755","griep"
"“@SamuelYPL: VIRUS @MartinGarrix” griep virus ?","oktober 2014","51.78267","5.849037","griep"
"Mweehhh griep😤","oktober 2014","52.25364","5.379365","griep"
"@FancyGrierYPL @SamuelYPL mexicaanse griep","oktober 2014","52.31435","4.949020","griep"
"Mogge #dinsdag #paracetamol #water #koffie?  Nee. Blegh. Verder slapen. #griep","oktober 2014","52.46959","6.072328","griep"
"Ga weg griep","oktober 2014","51.77654","5.328760","griep"
"Happie eten en dan hop naar bed #ziek #griep (@ Golden House in Goes, Zeeland) https://t.co/1ktXq4LevT","oktober 2014","51.49351","3.894138","griep"
"Ik haat griep. (@ moeshof Berghem) https://t.co/Rw5Oxuq2yB","oktober 2014","51.76814","5.568940","griep"
"Grieperigachtigeverschijnselen #fuckit","oktober 2014","51.83718","5.852754","griep"
"@PetradeBoevere en ook een buisje occcccciccilliumm of zoiets! #griepkiller #beterechap","oktober 2014","52.09864","5.001152","griep"
"Oh ja, Mexicaanse griep. Dat was ook wat. http://t.co/gzjMIXn2to","oktober 2014","53.01918","6.560468","griep"
"Die lelijke griep heeft me te pakken ben ik bang","oktober 2014","51.96011","5.417699","griep"
"Serieus iedereen waar ik afspraken mee maak heeft de griep","oktober 2014","52.02803","5.545122","griep"
"JAJ november griep prik zin in man .. dusniet","oktober 2014","52.10349","5.100218","griep"
"@chrisklomp neem je antigriepinne, paracetamol vitamine c en coffeïne. Voel je je beter door!","oktober 2014","51.98532","5.963816","griep"
"Tegen de griep http://t.co/sHJeHgo3Di","oktober 2014","52.36053","4.926770","griep"
"Was vergeten me ziek te melden - griepje - maar ben inmiddels weer aardig opgeknapt!","oktober 2014","52.14564","5.382050","griep"
"“@AZAlkmaar: Tankovic (lies) en Esteban (griep) missen #azgro. Jóhannsson nog niet bij de selectie, Gyasi wel. #AZ”","oktober 2014","51.88182","5.112873","griep"
"Weekend begonnen met (tromgeroffel) de #griep !! jawel, hij is even een paar jaar weg geweest maar vond het weer tijd voor een bezoekje.....","oktober 2014","52.10842","5.040478","griep"
"@zoetekusjes ik was verleden week zat ook niet lekker soort griepaanval, zondagochtend gaan hardlopen en ben opgeknapt👍","oktober 2014","52.05801","4.537518","griep"
"@zoetekusjes ligt eraan hoe erg griep al aanwezig is in je lichaam, als je de moed niet hebt om te trainen,kan je nu idd beter thuis blijven","oktober 2014","52.05803","4.537609","griep"
"Fijn wakker worden zo 😊 + 6km in de benen ondanks n griepje. 💪 = perfecte ochtend!","oktober 2014","50.85877","5.836139","griep"
"Griep prik gehaald","oktober 2014","52.68810","6.877412","griep"
"Vannacht heb ik de wc-pot al heel wat keren gezien, vandaag ga ik daar gewoon weer verder mee... Fijn zo''n buikgriepje 😕","oktober 2014","51.81490","4.894403","griep"
"@selinu__ @Footballltrolls @semschlepers nika aan de hand pepe griept m","oktober 2014","52.66597","6.757354","griep"
"Als verdediger had ik denk ik een griepje tegen Suarez-Messi-Neymar.","oktober 2014","52.01901","6.140205","griep"
"Was weer een lekker theater dagje. 
Alleen nog steeds wat grieperig. 
Nu een avondje relaxen.","oktober 2014","52.35486","6.668647","griep"
"Je horen horen kloppen en gonzen. Dat heb ik. Toch maar koorts checken. Hopen dat die griep éíndelijk doorzet","oktober 2014","52.36694","4.865612","griep"
"Ben grieperig","oktober 2014","50.92979","5.921437","griep"
"Kanker ik heb griep","oktober 2014","50.92983","5.921309","griep"
"Na een super #fotoshoot zaterdag en een heftig inspirerende zondag: #griep. Je weet pas waar je #grenzen liggen als je ze verkent...","oktober 2014","51.83207","4.336770","griep"
"Ik word gek van die buikgriep😷😭😭","oktober 2014","52.35029","4.782732","griep"
"Zou het helpen als ik heel lang naar mijn pas gekochte witte chocolade arretjescake kijk, mijn buikgriep opeens geneest?","oktober 2014","52.32901","5.602969","griep"
"Eten gemaakt, had vandaag weer trek. Heb nog wel kramperige griephandjes en gewrichten. Straks vroeg nest in en zien hoe het morgen is :)","oktober 2014","52.36441","5.212002","griep"
"Man of the Match Davy Pröpper is grieperig. Nou, gauw onder de wol en zondag weer op het veld.","oktober 2014","51.96198","5.892952","griep"
"Jaahoor de griep heeft me nu ook te pakken :( ppfff","oktober 2014","50.82279","5.722361","griep"
"Kunstwerkje!  “@cees_dekker: #Beeldvandedag: kristallen van een griepviruseiwit

Foto Julie Macklin &amp Graeme Laver http://t.co/cDKL0xGNcT”""","oktober 2014","51.98317","4.468052","griep"
"Half hersteld op naar school, de eerste griepgolf trekt door #Monnickendam","oktober 2014","52.45655","5.032080","griep"
"Best grappig.  Klant adviseren over ziektegeval,  vanaf de bank thuis met griep. #nbceelman","oktober 2014","53.10124","4.766892","griep"
"Met de griep die @76RL nu draagt, ontwikkelt hij resistente bacteriën voor ons welzijn. Het is een Messias, een martelaar.","oktober 2014","51.61135","5.548048","griep"
"Zo''n dag dat je je nog grieperig voelt maar wel gewoon door moet (met huishouden, spelende kinderen en zwemles). Want #mamamagnietziekzijn.","oktober 2014","52.09224","4.885067","griep"
"@Ilsehunsche ja😥 griepje.. Jij ook nog steeds?","oktober 2014","51.58650","4.756482","griep"
"@Ilsehunsche bah, het is ook echt een grieptijd he..","oktober 2014","51.58644","4.756438","griep"
"Aardig wat griepgevallen in mijn tl. Als ik morgen ook ziek ben is het jullie schuld.","oktober 2014","53.20626","5.783065","griep"
"@Sabine2Divorce ja, moet lukken als ik nog een paar dagen vrij blijf van griep! Drie partijen, moet nog net kunnen op mijn oude dag!","oktober 2014","53.23597","6.606551","griep"
"@jvneer1975 griepige oude kruk in de ring. Love to see it...Waar zei je nou dat die wedstrijden zijn...??","oktober 2014","52.52598","6.056242","griep"
"@Sigrid1967 griep hem!!!","oktober 2014","53.07683","6.618306","griep"
"Nu ook aan het kijken. Griep op geen griep! #Undateables","oktober 2014","52.37840","4.891667","griep"
"Kijk ook! Griep of geen griep! #Undateables","oktober 2014","52.37847","4.891448","griep"
"@A_de_G Helaas, de griep ging vrolijk over naar bronchitis :( ben wel herstellende inmiddels.","oktober 2014","52.61855","4.755817","griep"
"Bordje vitamine van zuster Jolanda voor de ziekenboeg huize Fennema. #griep http://t.co/SvTLnxHemr","oktober 2014","52.01749","5.656952","griep"
"O je vandaag voor de griep prik.  Om 14:00 uur pas dus kan er nog effe een ochtendje tegenop zien.","oktober 2014","52.14853","6.213550","griep"
"Zo. Ik en mijn griepvirus pakken de trein maar weer eens. Gezellig. #gezellig","oktober 2014","51.65558","5.291769","griep"
"Lijkt me wel vet cool en zo: dat je live ziet hoe een griepvirus zich *uche uche* verspreidt. Dus.","oktober 2014","51.65558","5.291769","griep"
"Griepvaccinatie! Dan kom ik de winter goed door!","oktober 2014","50.87043","5.976646","griep"
"Griepvaccinatie (@ Gezondheidscentrum Tramkwartier in Leeuwarden, Friesland) https://t.co/t9VQcWMIBv","oktober 2014","53.20268","5.784834","griep"
"Ik leef op kippensoep 😭 Ben ik na deze griep van alle gekkigheid af?!","oktober 2014","51.95317","5.201215","griep"
"Je gaat naar de dokter voor de griep, wordt doorgestuurd naar het ziekenhuis en thuiskomen met een zware long- en longvliesontsteking. #fml","oktober 2014","52.22247","5.146138","griep"
"@iJoeltje @Tienray @FrankdeM @E_stherD @PascalWolf m''n lijf haakt af. Voelt kut Maar: het is maar een griepje Velen dealen met meer ellende","oktober 2014","53.19896","5.803784","griep"
"Bah ben echt effe behoorlijk naar van de griepspuit. Lekker in mijn warme nestje voel me morgen vast weer wat beter","oktober 2014","52.14852","6.213575","griep"
"Soepje tegen die griep 😷 @ Warung Domburg http://t.co/D0Jjk6Bb8r","oktober 2014","52.35640","4.918606","griep"
"@MoesGriep @marcelkittel @Uvex_Cycling @ifeelBORN Ja, ik werd er ook even stil van ... #SuperHappy","oktober 2014","51.35958","6.039707","griep"
"Zo.. Griep prik gehad! Nu al stijf gevoel in bovenarm","oktober 2014","52.22421","4.982715","griep"
"@JustinKidrauhle @giovannilaisina ik ook niet, fingers crossed voor griep!","oktober 2014","52.20504","4.395501","griep"
"@GriepRuimtOp Dank je wel, Caroline :-)","november 2014","52.47653","6.102802","griep"
"@Wielerman1979 maandagmorgen..of een griepje op komst? Sterkte:-)","november 2014","51.87379","5.405847","griep"
"Griepspuit 😖","november 2014","50.91838","5.956783","griep"
"Met griep in bed.. #sick 😕","november 2014","52.12674","6.229937","griep"
"Feestje voor bewoners #driemaashave wat korter door #file. Toch even lekker #dansen en #zingen. #snoerloos is weer ontgriept #cafedansant","november 2014","51.83208","4.336744","griep"
"Al 4 dagen door de griep geveld, bleeehhh!! Even geen inspiratie om te delen","november 2014","52.52462","5.458707","griep"
"Past niet) beterschap! ""@IngesDepartment: @LucindaDouglas beterschap!! Hier grieperig, kan ik er echt niet bij hebben!""","november 2014","52.21923","5.987250","griep"
"@Charcastisch griepspuit is iets wat ooit bedacht is om mensen bang te maken.","november 2014","51.69918","5.680036","griep"
"Deze dinsdag lupdag breng ik op de bank door. Onder een dekentje. Want grieperig. Wel #3fm aan, dat scheelt","november 2014","52.14421","4.459443","griep"
"Prikkie! #griep (@ Huisartsenpraktijk Portland in Rhoon, Zuid-Holland) https://t.co/TKPPHagrmu","november 2014","51.85719","4.471012","griep"
"Al een paar weken in de verdediging tegen het volgens het #ad niet #griep maar #rhinovirus. Bah! irritant en uiterst vermoeiend.","november 2014","52.03419","5.533600","griep"
"Ik heb gister dus de griep prik gehad.","november 2014","52.06512","4.645648","griep"
"@IrisxTia dus ik kan nu de griep hebben of iets?","november 2014","52.06494","4.645639","griep"
"Dat je dan iemands moeder bent en ineens de griep krijgt.","november 2014","51.57941","4.755920","griep"
"@iooon Thanks. Kan niet eens meer herinneren wanneer ik ooit griep had!!","november 2014","51.57915","4.755937","griep"
"Wat een makkelijker dokter hebben wij. Geeft mn paps in de deuropening thuis even zn griepsspuit.","november 2014","53.11019","6.093072","griep"
"griepsspuit😔💉","november 2014","50.81555","5.990493","griep"
"#Griepvaccinaties http://t.co/bax2JqnXv5","november 2014","51.58103","4.587139","griep"
"Ik deed een poging de griep uit mijn lijf te douchen. Ik faalde.","november 2014","51.80940","4.686389","griep"
"@RubenRent en van alle kanten komen de griepbacillen op je afgevlogen ook nog...","november 2014","53.19124","5.840610","griep"
"Yep! Naar zeg...""@EddyLezer: @LucindaDouglas griep?""","november 2014","52.21924","5.987277","griep"
"Al 5 klanten die zeggen griep te hebben ? Mag wel oppassen dat ze me niet aansteken !","november 2014","52.03604","5.184276","griep"
"Speciaal voor de kritische meelezer een rectificatie de klanten voelde zich grieperig of te wel beroerd . @rubenwoudsma","november 2014","52.03604","5.184276","griep"
"@topmirjam ja dank je, mama zijn en griep hebben is geen ideale combi.","november 2014","52.26324","6.159390","griep"
"@MoesGriep Stuur maar door naar de afdeling marketing hahaha...👍#leuk","november 2014","52.19800","5.429099","griep"
"@MoesGriep Ja hoor, alles oké! Met jou ook?😉","november 2014","52.19788","5.429103","griep"
"@MoesGriep ik ben vorig jaar naar Soldaat van Oranje geweest!Echt heel gaaf! Je kijkt je ogen uit!Ben benieuwd of je kids uitgekozen worden!","november 2014","52.19790","5.429092","griep"
"Het is weer tijd voor de griep!","november 2014","51.82659","5.864421","griep"
"@LindavanderN Griep?","november 2014","51.93706","4.563736","griep"
"@HennyVROEM eerst nog wat bijkomen van de griep. Maar er komt nog wel een lange duurloop","november 2014","53.19895","5.803633","griep"
"@chicocaliente11 hoi hoi. . Nee sorry ben ziek thus. .pff denk de griep. . Mooi balen
Volgende keer beterx","november 2014","51.46033","5.608871","griep"
"Pffff ik haat griep. Gelukkig is t weekend. Ciao-los ... #zZzZzzzZZzzZ","november 2014","52.13773","5.422413","griep"
"@sendiri61 Hé moppie, is alles omé met jou? Ik ben grieperig, koortsig enz.","november 2014","52.29445","4.849839","griep"
"Gisteren weer een leuk feestje gehad &amp vervolgens ziek thuis gekomen. .pff grieperig. .-_-@Chanelfriends","november 2014","51.46034","5.608813","griep"
"Ah bah. Ipv voetbal kijken bij @csvviod en vanavond naar Glow, dagje spenderen in bed met #griep.","november 2014","52.19496","5.435643","griep"
"Fijn, de incubatietijd van zo''n virus. Vorige week vrijdagnacht de kleine, zojuist de grote die het totale bed onderkotst #zuur #buikgriep","november 2014","51.95788","4.508105","griep"
"@MUST_urbanism @janduffhues @ZefHemel @krisoosting helaas geveld door griep","november 2014","52.39509","4.937712","griep"
"Alles is kut. De wereld is verschrikkelijk. Iedereen is stom. Iedereen zeurt. #manmetgriep","november 2014","51.52636","4.487112","griep"
"Even de buikgriep er uit waaien in het #bergsebos http://t.co/Q9vfYHPpnz","november 2014","51.95814","4.508455","griep"
"Griepspuit scoren (@ Huisartsenpraktijk Lidwina) https://t.co/FhYZy0BbW6","november 2014","51.42576","5.502521","griep"
"Buikgriep aan het thuisfront. Wiebelen tussen werk en bankmetdeken. Lets go maandag!","november 2014","52.72091","5.730259","griep"
"Even slapen lukt me ook niet #buikgriep","november 2014","50.86778","6.073702","griep"
"Ken je dat? Denk je alles gehad te hebben. Krijg ik de eerste griepsverschijnselen weer!","november 2014","52.32702","4.962404","griep"
"@reneewolbers @TumbIrsPosts renee hoe begrieps dich det skere engelss?","november 2014","51.34358","6.136824","griep"
"Ik lig al vanaf kwart over negen in me bed :( #buikgriep","november 2014","50.86776","6.073886","griep"
"@joepvandergeest @Veenfabriek have fun! ben thuis met griep helaas, volgende keer zeker bij","november 2014","52.08198","4.306221","griep"
"Hopelijk heb ik morgen erge griep ofzo...","november 2014","53.11001","7.014716","griep"
"Morge....... Niet goed voor mij, griep onder de leden, bah.....","november 2014","52.03262","4.267271","griep"
"Deze griep hakt er met die keelpijn iets teveel in...Toch maar gebeld naar de ha aangezien eten en drinken zo niet lukt! #moe #ziek #verrot","november 2014","52.00244","4.350536","griep"
"Voordeel van deze hardnekkige griep is wel dat ik al 2 dagen niet gerookt heb! Dat moet ik maar voortzetten...*nu weer gaat slapen, doei*...","november 2014","52.00244","4.350521","griep"
